table_name|chunk_id|column_id|column_name|column_data_type|distinct_value_count|encoding_type|vector_compression_type|size_in_bytes
"lineitem"|2|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|2|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|2|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|2|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|2|10|"l_shipdate"|"string"|2515|"Dictionary"|"FixedSize2ByteAligned"|231758
"lineitem"|2|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|2|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232278
"lineitem"|2|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|2|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|2|15|"l_comment"|"string"|63817|"Dictionary"|"FixedSize2ByteAligned"|4323199
"lineitem"|3|0|"l_orderkey"|"int"|16439|"Dictionary"|"FixedSize2ByteAligned"|196882
"lineitem"|3|1|"l_partkey"|"int"|55930|"Dictionary"|"FixedSize2ByteAligned"|354846
"lineitem"|3|2|"l_suppkey"|"int"|9993|"Dictionary"|"FixedSize2ByteAligned"|171098
"lineitem"|3|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|3|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|3|5|"l_extendedprice"|"float"|63020|"Dictionary"|"FixedSize2ByteAligned"|383206
"lineitem"|3|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|3|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|3|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|3|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|3|10|"l_shipdate"|"string"|2516|"Dictionary"|"FixedSize2ByteAligned"|231798
"lineitem"|3|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229638
"lineitem"|3|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232278
"lineitem"|3|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|3|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|3|15|"l_comment"|"string"|63744|"Dictionary"|"FixedSize2ByteAligned"|4325338
"lineitem"|4|0|"l_orderkey"|"int"|16440|"Dictionary"|"FixedSize2ByteAligned"|196886
"lineitem"|4|1|"l_partkey"|"int"|55844|"Dictionary"|"FixedSize2ByteAligned"|354502
"lineitem"|4|2|"l_suppkey"|"int"|9989|"Dictionary"|"FixedSize2ByteAligned"|171082
"lineitem"|4|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|4|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|4|5|"l_extendedprice"|"float"|63063|"Dictionary"|"FixedSize2ByteAligned"|383378
"lineitem"|4|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|4|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|4|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|4|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|4|10|"l_shipdate"|"string"|2518|"Dictionary"|"FixedSize2ByteAligned"|231878
"lineitem"|4|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|4|12|"l_receiptdate"|"string"|2530|"Dictionary"|"FixedSize2ByteAligned"|232358
"lineitem"|4|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|4|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|4|15|"l_comment"|"string"|63824|"Dictionary"|"FixedSize2ByteAligned"|4324496
"lineitem"|5|0|"l_orderkey"|"int"|16369|"Dictionary"|"FixedSize2ByteAligned"|196602
"lineitem"|5|1|"l_partkey"|"int"|55769|"Dictionary"|"FixedSize2ByteAligned"|354202
"lineitem"|5|2|"l_suppkey"|"int"|9991|"Dictionary"|"FixedSize2ByteAligned"|171090
"lineitem"|5|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|5|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|5|5|"l_extendedprice"|"float"|63072|"Dictionary"|"FixedSize2ByteAligned"|383414
"lineitem"|5|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|5|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|5|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|5|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|5|10|"l_shipdate"|"string"|2517|"Dictionary"|"FixedSize2ByteAligned"|231838
"lineitem"|5|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|5|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232278
"lineitem"|5|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|5|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|5|15|"l_comment"|"string"|63759|"Dictionary"|"FixedSize2ByteAligned"|4323636
"lineitem"|6|0|"l_orderkey"|"int"|16360|"Dictionary"|"FixedSize2ByteAligned"|196566
"lineitem"|6|1|"l_partkey"|"int"|55753|"Dictionary"|"FixedSize2ByteAligned"|354138
"lineitem"|6|2|"l_suppkey"|"int"|9987|"Dictionary"|"FixedSize2ByteAligned"|171074
"lineitem"|6|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|6|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|6|5|"l_extendedprice"|"float"|63018|"Dictionary"|"FixedSize2ByteAligned"|383198
"lineitem"|6|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|6|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|6|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|6|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|6|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231958
"lineitem"|6|11|"l_commitdate"|"string"|2465|"Dictionary"|"FixedSize2ByteAligned"|229758
"lineitem"|6|12|"l_receiptdate"|"string"|2531|"Dictionary"|"FixedSize2ByteAligned"|232398
"lineitem"|6|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|6|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|6|15|"l_comment"|"string"|63761|"Dictionary"|"FixedSize2ByteAligned"|4322339
"lineitem"|7|0|"l_orderkey"|"int"|16256|"Dictionary"|"FixedSize2ByteAligned"|196150
"lineitem"|7|1|"l_partkey"|"int"|55745|"Dictionary"|"FixedSize2ByteAligned"|354106
"lineitem"|7|2|"l_suppkey"|"int"|9982|"Dictionary"|"FixedSize2ByteAligned"|171054
"lineitem"|7|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|7|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|7|5|"l_extendedprice"|"float"|62972|"Dictionary"|"FixedSize2ByteAligned"|383014
"lineitem"|7|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|7|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|7|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|7|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|7|10|"l_shipdate"|"string"|2518|"Dictionary"|"FixedSize2ByteAligned"|231878
"lineitem"|7|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|7|12|"l_receiptdate"|"string"|2531|"Dictionary"|"FixedSize2ByteAligned"|232398
"lineitem"|7|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|7|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|7|15|"l_comment"|"string"|63718|"Dictionary"|"FixedSize2ByteAligned"|4321465
"lineitem"|8|0|"l_orderkey"|"int"|16420|"Dictionary"|"FixedSize2ByteAligned"|196806
"lineitem"|8|1|"l_partkey"|"int"|55731|"Dictionary"|"FixedSize2ByteAligned"|354050
"lineitem"|8|2|"l_suppkey"|"int"|9986|"Dictionary"|"FixedSize2ByteAligned"|171070
"lineitem"|8|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|8|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|8|5|"l_extendedprice"|"float"|63114|"Dictionary"|"FixedSize2ByteAligned"|383582
"lineitem"|8|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|8|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|8|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|8|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|8|10|"l_shipdate"|"string"|2515|"Dictionary"|"FixedSize2ByteAligned"|231758
"lineitem"|8|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|8|12|"l_receiptdate"|"string"|2525|"Dictionary"|"FixedSize2ByteAligned"|232158
"lineitem"|8|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|8|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|8|15|"l_comment"|"string"|63756|"Dictionary"|"FixedSize2ByteAligned"|4322066
"lineitem"|9|0|"l_orderkey"|"int"|16424|"Dictionary"|"FixedSize2ByteAligned"|196822
"lineitem"|9|1|"l_partkey"|"int"|55855|"Dictionary"|"FixedSize2ByteAligned"|354546
"lineitem"|9|2|"l_suppkey"|"int"|9985|"Dictionary"|"FixedSize2ByteAligned"|171066
"lineitem"|9|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|9|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|9|5|"l_extendedprice"|"float"|63016|"Dictionary"|"FixedSize2ByteAligned"|383190
"lineitem"|9|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|9|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|9|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|9|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|9|10|"l_shipdate"|"string"|2517|"Dictionary"|"FixedSize2ByteAligned"|231838
"lineitem"|9|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|9|12|"l_receiptdate"|"string"|2530|"Dictionary"|"FixedSize2ByteAligned"|232358
"lineitem"|9|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|9|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|9|15|"l_comment"|"string"|63735|"Dictionary"|"FixedSize2ByteAligned"|4327300
"lineitem"|10|0|"l_orderkey"|"int"|16348|"Dictionary"|"FixedSize2ByteAligned"|196518
"lineitem"|10|1|"l_partkey"|"int"|55807|"Dictionary"|"FixedSize2ByteAligned"|354354
"lineitem"|10|2|"l_suppkey"|"int"|9991|"Dictionary"|"FixedSize2ByteAligned"|171090
"lineitem"|10|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|10|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|10|5|"l_extendedprice"|"float"|63111|"Dictionary"|"FixedSize2ByteAligned"|383570
"lineitem"|10|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|10|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|10|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|10|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|10|10|"l_shipdate"|"string"|2517|"Dictionary"|"FixedSize2ByteAligned"|231838
"lineitem"|10|11|"l_commitdate"|"string"|2463|"Dictionary"|"FixedSize2ByteAligned"|229678
"lineitem"|10|12|"l_receiptdate"|"string"|2533|"Dictionary"|"FixedSize2ByteAligned"|232478
"lineitem"|10|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|10|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|10|15|"l_comment"|"string"|63815|"Dictionary"|"FixedSize2ByteAligned"|4328761
"lineitem"|11|0|"l_orderkey"|"int"|16325|"Dictionary"|"FixedSize2ByteAligned"|196426
"lineitem"|11|1|"l_partkey"|"int"|55969|"Dictionary"|"FixedSize2ByteAligned"|355002
"lineitem"|11|2|"l_suppkey"|"int"|9988|"Dictionary"|"FixedSize2ByteAligned"|171078
"lineitem"|11|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|11|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|11|5|"l_extendedprice"|"float"|63010|"Dictionary"|"FixedSize2ByteAligned"|383166
"lineitem"|11|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|11|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|11|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|11|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|11|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231958
"lineitem"|11|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|11|12|"l_receiptdate"|"string"|2531|"Dictionary"|"FixedSize2ByteAligned"|232398
"lineitem"|11|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|11|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|11|15|"l_comment"|"string"|63708|"Dictionary"|"FixedSize2ByteAligned"|4316693
"lineitem"|12|0|"l_orderkey"|"int"|16474|"Dictionary"|"FixedSize2ByteAligned"|197022
"lineitem"|12|1|"l_partkey"|"int"|55892|"Dictionary"|"FixedSize2ByteAligned"|354694
"lineitem"|12|2|"l_suppkey"|"int"|9988|"Dictionary"|"FixedSize2ByteAligned"|171078
"lineitem"|12|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|12|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|12|5|"l_extendedprice"|"float"|63063|"Dictionary"|"FixedSize2ByteAligned"|383378
"lineitem"|12|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|12|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|12|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|12|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|12|10|"l_shipdate"|"string"|2521|"Dictionary"|"FixedSize2ByteAligned"|231998
"lineitem"|12|11|"l_commitdate"|"string"|2460|"Dictionary"|"FixedSize2ByteAligned"|229558
"lineitem"|12|12|"l_receiptdate"|"string"|2524|"Dictionary"|"FixedSize2ByteAligned"|232118
"lineitem"|12|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|12|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|12|15|"l_comment"|"string"|63768|"Dictionary"|"FixedSize2ByteAligned"|4322036
"lineitem"|13|0|"l_orderkey"|"int"|16383|"Dictionary"|"FixedSize2ByteAligned"|196658
"lineitem"|13|1|"l_partkey"|"int"|55870|"Dictionary"|"FixedSize2ByteAligned"|354606
"lineitem"|13|2|"l_suppkey"|"int"|9985|"Dictionary"|"FixedSize2ByteAligned"|171066
"lineitem"|13|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|13|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|13|5|"l_extendedprice"|"float"|63057|"Dictionary"|"FixedSize2ByteAligned"|383354
"lineitem"|13|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|13|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|13|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|13|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|13|10|"l_shipdate"|"string"|2513|"Dictionary"|"FixedSize2ByteAligned"|231678
"lineitem"|13|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|13|12|"l_receiptdate"|"string"|2526|"Dictionary"|"FixedSize2ByteAligned"|232198
"lineitem"|13|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|13|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|13|15|"l_comment"|"string"|63740|"Dictionary"|"FixedSize2ByteAligned"|4320979
"lineitem"|14|0|"l_orderkey"|"int"|16385|"Dictionary"|"FixedSize2ByteAligned"|196666
"lineitem"|14|1|"l_partkey"|"int"|56058|"Dictionary"|"FixedSize2ByteAligned"|355358
"lineitem"|14|2|"l_suppkey"|"int"|9982|"Dictionary"|"FixedSize2ByteAligned"|171054
"lineitem"|14|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|14|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|14|5|"l_extendedprice"|"float"|63008|"Dictionary"|"FixedSize2ByteAligned"|383158
"lineitem"|14|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|14|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|14|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|14|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|14|10|"l_shipdate"|"string"|2519|"Dictionary"|"FixedSize2ByteAligned"|231918
"lineitem"|14|11|"l_commitdate"|"string"|2461|"Dictionary"|"FixedSize2ByteAligned"|229598
"lineitem"|14|12|"l_receiptdate"|"string"|2526|"Dictionary"|"FixedSize2ByteAligned"|232198
"lineitem"|14|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|14|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|14|15|"l_comment"|"string"|63723|"Dictionary"|"FixedSize2ByteAligned"|4321103
"lineitem"|15|0|"l_orderkey"|"int"|16446|"Dictionary"|"FixedSize2ByteAligned"|196910
"lineitem"|15|1|"l_partkey"|"int"|55918|"Dictionary"|"FixedSize2ByteAligned"|354798
