QUERY_HASH,AGGREGATE_HASH,COLUMN_TYPE,TABLE_NAME,COLUMN_NAME,GROUP_BY_COLUMN_COUNT,AGGREGATE_COLUMN_COUNT,INPUT_ROWS,OUTPUT_ROWS,RUNTIME_NS,DESCRIPTION
37e2ba0a1c4e865f,14d58db4624f5ba4,REFERENCE,supplier,1,1,s_name,4112,415,1185981,"AggregateHash GroupBy ColumnIDs: 26 Aggregates: COUNT(*)"
37e2ba0a1c4e865f,14d58db4624f5ba4,REFERENCE,lineitem,1,1,COUNT(*),4112,415,1185981,"AggregateHash GroupBy ColumnIDs: 26 Aggregates: COUNT(*)"
a17cb368eadced8f,3a20ccce45b55139,REFERENCE,supplier,1,1,s_name,3777,380,1131012,"AggregateHash GroupBy ColumnIDs: 26 Aggregates: COUNT(*)"
a17cb368eadced8f,3a20ccce45b55139,REFERENCE,lineitem,1,1,COUNT(*),3777,380,1131012,"AggregateHash GroupBy ColumnIDs: 26 Aggregates: COUNT(*)"
bfb403aee0d212a,1737283c0563e197,REFERENCE,supplier,1,1,s_name,4030,412,1179764,"AggregateHash GroupBy ColumnIDs: 26 Aggregates: COUNT(*)"
bfb403aee0d212a,1737283c0563e197,REFERENCE,lineitem,1,1,COUNT(*),4030,412,1179764,"AggregateHash GroupBy ColumnIDs: 26 Aggregates: COUNT(*)"
98aa70b345defa5b,a65ebfa73e3126ff,REFERENCE,lineitem,2,1,l_partkey,10112,6067,7811058,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
98aa70b345defa5b,a65ebfa73e3126ff,REFERENCE,lineitem,2,1,l_suppkey,10112,6067,7811058,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
98aa70b345defa5b,a65ebfa73e3126ff,REFERENCE,lineitem,2,1,l_quantity,10112,6067,7811058,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
445e33c234f835dc,9612a4015b67f621,REFERENCE,lineitem,2,1,l_partkey,9987,5982,7765309,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
445e33c234f835dc,9612a4015b67f621,REFERENCE,lineitem,2,1,l_suppkey,9987,5982,7765309,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
445e33c234f835dc,9612a4015b67f621,REFERENCE,lineitem,2,1,l_quantity,9987,5982,7765309,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,customer,2,6,c_custkey,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,nation,2,6,n_name,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,lineitem,2,6,l_extendedprice,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,lineitem,2,6,l_discount,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,customer,2,6,c_name,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,customer,2,6,c_address,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,customer,2,6,c_phone,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,customer,2,6,c_acctbal,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
ec4f5aa44b3ce5b2,4f21f4e1b8d8fb70,REFERENCE,customer,2,6,c_comment,114700,38097,207360317,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
b6e90b19f6849df0,a821871ee3b3e3a9,REFERENCE,orders,1,2,o_orderdate,2345,2,179084,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'ALGERIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
b6e90b19f6849df0,a821871ee3b3e3a9,REFERENCE,nation,1,2,n_name,2345,2,179084,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'ALGERIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
b6e90b19f6849df0,a821871ee3b3e3a9,REFERENCE,lineitem,1,2,l_extendedprice,2345,2,179084,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'ALGERIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
b6e90b19f6849df0,a821871ee3b3e3a9,REFERENCE,lineitem,1,2,l_discount,2345,2,179084,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'ALGERIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
b6e90b19f6849df0,a821871ee3b3e3a9,REFERENCE,lineitem,1,2,l_extendedprice,2345,2,179084,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'ALGERIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
b6e90b19f6849df0,a821871ee3b3e3a9,REFERENCE,lineitem,1,2,l_discount,2345,2,179084,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'ALGERIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,customer,2,6,c_custkey,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,nation,2,6,n_name,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,lineitem,2,6,l_extendedprice,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,lineitem,2,6,l_discount,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,customer,2,6,c_name,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,customer,2,6,c_address,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,customer,2,6,c_phone,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,customer,2,6,c_acctbal,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
39db4fdfc7ced3a8,86a5a036eda60635,REFERENCE,customer,2,6,c_comment,115282,38271,209746876,"AggregateHash GroupBy ColumnIDs: 1, 5 Aggregates: SUM(l_extendedprice * (1 - l_discount)), ANY(c_name), ANY(c_address), ANY(c_phone), ANY(c_acctbal), ANY(c_comment)"
2339c1c426815457,ca09187ea28a3d37,REFERENCE,lineitem,2,1,l_partkey,10317,6157,8075075,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
2339c1c426815457,ca09187ea28a3d37,REFERENCE,lineitem,2,1,l_suppkey,10317,6157,8075075,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
2339c1c426815457,ca09187ea28a3d37,REFERENCE,lineitem,2,1,l_quantity,10317,6157,8075075,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_quantity)"
7892b628f929217a,8f4fec7c310f6266,REFERENCE,nation,2,1,n_name,327148,175,42859507,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
7892b628f929217a,8f4fec7c310f6266,REFERENCE,orders,2,1,o_orderdate,327148,175,42859507,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
7892b628f929217a,8f4fec7c310f6266,REFERENCE,lineitem,2,1,l_extendedprice,327148,175,42859507,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
7892b628f929217a,8f4fec7c310f6266,REFERENCE,partsupp,2,1,ps_supplycost,327148,175,42859507,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
7892b628f929217a,8f4fec7c310f6266,REFERENCE,lineitem,2,1,l_quantity,327148,175,42859507,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
7892b628f929217a,8f4fec7c310f6266,REFERENCE,lineitem,2,1,l_discount,327148,175,42859507,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
5ae3617d2dec126b,2d6bd4a26dec8c19,REFERENCE,orders,1,1,o_orderpriority,52200,5,7714880,"AggregateHash GroupBy ColumnIDs: 5 Aggregates: COUNT(*)"
5ae3617d2dec126b,2d6bd4a26dec8c19,REFERENCE,orders,1,1,COUNT(*),52200,5,7714880,"AggregateHash GroupBy ColumnIDs: 5 Aggregates: COUNT(*)"
eb783ae587a58416,6b94d45d4b51c9f4,REFERENCE,nation,2,1,n_name,326272,175,43201542,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
eb783ae587a58416,6b94d45d4b51c9f4,REFERENCE,orders,2,1,o_orderdate,326272,175,43201542,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
eb783ae587a58416,6b94d45d4b51c9f4,REFERENCE,lineitem,2,1,l_extendedprice,326272,175,43201542,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
eb783ae587a58416,6b94d45d4b51c9f4,REFERENCE,partsupp,2,1,ps_supplycost,326272,175,43201542,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
eb783ae587a58416,6b94d45d4b51c9f4,REFERENCE,lineitem,2,1,l_quantity,326272,175,43201542,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
eb783ae587a58416,6b94d45d4b51c9f4,REFERENCE,lineitem,2,1,l_discount,326272,175,43201542,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
5555d4bceea41a30,eef94980f3e32fe2,REFERENCE,nation,2,1,n_name,326644,175,42877387,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
5555d4bceea41a30,eef94980f3e32fe2,REFERENCE,orders,2,1,o_orderdate,326644,175,42877387,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
5555d4bceea41a30,eef94980f3e32fe2,REFERENCE,lineitem,2,1,l_extendedprice,326644,175,42877387,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
5555d4bceea41a30,eef94980f3e32fe2,REFERENCE,partsupp,2,1,ps_supplycost,326644,175,42877387,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
5555d4bceea41a30,eef94980f3e32fe2,REFERENCE,lineitem,2,1,l_quantity,326644,175,42877387,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
5555d4bceea41a30,eef94980f3e32fe2,REFERENCE,lineitem,2,1,l_discount,326644,175,42877387,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
2b3b48f5f8c63576,2988a8180ded03f5,REFERENCE,orders,1,2,o_orderdate,2468,2,172310,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'GERMANY' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
2b3b48f5f8c63576,2988a8180ded03f5,REFERENCE,nation,1,2,n_name,2468,2,172310,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'GERMANY' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
2b3b48f5f8c63576,2988a8180ded03f5,REFERENCE,lineitem,1,2,l_extendedprice,2468,2,172310,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'GERMANY' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
2b3b48f5f8c63576,2988a8180ded03f5,REFERENCE,lineitem,1,2,l_discount,2468,2,172310,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'GERMANY' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
2b3b48f5f8c63576,2988a8180ded03f5,REFERENCE,lineitem,1,2,l_extendedprice,2468,2,172310,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'GERMANY' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
2b3b48f5f8c63576,2988a8180ded03f5,REFERENCE,lineitem,1,2,l_discount,2468,2,172310,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'GERMANY' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
e4f956c780ffb22a,9904d0727f322dac,REFERENCE,orders,1,2,o_orderdate,2410,2,176710,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'UNITED STATES' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
e4f956c780ffb22a,9904d0727f322dac,REFERENCE,nation,1,2,n_name,2410,2,176710,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'UNITED STATES' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
e4f956c780ffb22a,9904d0727f322dac,REFERENCE,lineitem,1,2,l_extendedprice,2410,2,176710,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'UNITED STATES' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
e4f956c780ffb22a,9904d0727f322dac,REFERENCE,lineitem,1,2,l_discount,2410,2,176710,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'UNITED STATES' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
e4f956c780ffb22a,9904d0727f322dac,REFERENCE,lineitem,1,2,l_extendedprice,2410,2,176710,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'UNITED STATES' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
e4f956c780ffb22a,9904d0727f322dac,REFERENCE,lineitem,1,2,l_discount,2410,2,176710,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'UNITED STATES' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
9762c3a887e47469,e565e2f32c0770f6,REFERENCE,lineitem,0,2,l_extendedprice,77313,1,676805,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice * (1 - l_discount)), SUM(CASE WHEN p_type LIKE 'PROMO%' THEN l_extendedprice * (1 - l_discount) ELSE 0 END)"
9762c3a887e47469,e565e2f32c0770f6,REFERENCE,lineitem,0,2,l_discount,77313,1,676805,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice * (1 - l_discount)), SUM(CASE WHEN p_type LIKE 'PROMO%' THEN l_extendedprice * (1 - l_discount) ELSE 0 END)"
9762c3a887e47469,e565e2f32c0770f6,REFERENCE,part,0,2,p_type,77313,1,676805,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice * (1 - l_discount)), SUM(CASE WHEN p_type LIKE 'PROMO%' THEN l_extendedprice * (1 - l_discount) ELSE 0 END)"
9762c3a887e47469,e565e2f32c0770f6,REFERENCE,lineitem,0,2,l_extendedprice,77313,1,676805,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice * (1 - l_discount)), SUM(CASE WHEN p_type LIKE 'PROMO%' THEN l_extendedprice * (1 - l_discount) ELSE 0 END)"
9762c3a887e47469,e565e2f32c0770f6,REFERENCE,lineitem,0,2,l_discount,77313,1,676805,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice * (1 - l_discount)), SUM(CASE WHEN p_type LIKE 'PROMO%' THEN l_extendedprice * (1 - l_discount) ELSE 0 END)"
e7bb22c68d9903fa,ed18b5dda051bc8b,REFERENCE,lineitem,0,1,l_extendedprice,130,1,41558,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice * (1 - l_discount))"
e7bb22c68d9903fa,ed18b5dda051bc8b,REFERENCE,lineitem,0,1,l_discount,130,1,41558,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice * (1 - l_discount))"
2fa6737db8f52313,40e747c0ad3ed19d,REFERENCE,customer,1,2,c_phone,6418,7,369414,"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
2fa6737db8f52313,40e747c0ad3ed19d,REFERENCE,customer,1,2,COUNT(*),6418,7,369414,"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
2fa6737db8f52313,40e747c0ad3ed19d,REFERENCE,customer,1,2,c_acctbal,6418,7,369414,"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
68f8842939305c8e,1eec7a8038fbb783,REFERENCE,nation,2,1,n_name,328167,175,42889820,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
68f8842939305c8e,1eec7a8038fbb783,REFERENCE,orders,2,1,o_orderdate,328167,175,42889820,"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
