table_name|chunk_id|column_id|column_name|column_data_type|distinct_value_count|encoding_type|vector_compression_type|size_in_bytes
"catalog_returns"|0|6|"cr_refunded_addr_sk"|"int"|38989|"Dictionary"|"FixedSize2ByteAligned"|287082
"catalog_returns"|0|7|"cr_returning_customer_sk"|"int"|60037|"Dictionary"|"FixedSize2ByteAligned"|371274
"catalog_returns"|0|8|"cr_returning_cdemo_sk"|"int"|62896|"Dictionary"|"FixedSize2ByteAligned"|382710
"catalog_returns"|0|9|"cr_returning_hdemo_sk"|"int"|7199|"Dictionary"|"FixedSize2ByteAligned"|159922
"catalog_returns"|0|10|"cr_returning_addr_sk"|"int"|56512|"Dictionary"|"FixedSize2ByteAligned"|357174
"catalog_returns"|0|11|"cr_call_center_sk"|"int"|12|"Dictionary"|"FixedSize1ByteAligned"|65639
"catalog_returns"|0|12|"cr_catalog_page_sk"|"int"|555|"Dictionary"|"FixedSize2ByteAligned"|133346
"catalog_returns"|0|13|"cr_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65671
"catalog_returns"|0|14|"cr_warehouse_sk"|"int"|10|"Dictionary"|"FixedSize1ByteAligned"|65631
"catalog_returns"|0|15|"cr_reason_sk"|"int"|45|"Dictionary"|"FixedSize1ByteAligned"|65771
"catalog_returns"|0|16|"cr_order_number"|"int"|42935|"Dictionary"|"FixedSize2ByteAligned"|302866
"catalog_returns"|0|17|"cr_return_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|65991
"catalog_returns"|0|18|"cr_return_amount"|"float"|46682|"Dictionary"|"FixedSize2ByteAligned"|317854
"catalog_returns"|0|19|"cr_return_tax"|"float"|17645|"Dictionary"|"FixedSize2ByteAligned"|201706
"catalog_returns"|0|20|"cr_return_amt_inc_tax"|"float"|51990|"Dictionary"|"FixedSize2ByteAligned"|339086
"catalog_returns"|0|21|"cr_fee"|"float"|9935|"Dictionary"|"FixedSize2ByteAligned"|170866
"catalog_returns"|0|22|"cr_return_ship_cost"|"float"|38705|"Dictionary"|"FixedSize2ByteAligned"|285946
"catalog_returns"|0|23|"cr_refunded_cash"|"float"|42420|"Dictionary"|"FixedSize2ByteAligned"|300806
"catalog_returns"|0|24|"cr_reversed_charge"|"float"|32831|"Dictionary"|"FixedSize2ByteAligned"|262450
"catalog_returns"|0|25|"cr_store_credit"|"float"|32482|"Dictionary"|"FixedSize2ByteAligned"|261054
"catalog_returns"|0|26|"cr_net_loss"|"float"|49116|"Dictionary"|"FixedSize2ByteAligned"|327590
"catalog_returns"|1|0|"cr_returned_date_sk"|"int"|353|"Dictionary"|"FixedSize2ByteAligned"|132538
"catalog_returns"|1|1|"cr_returned_time_sk"|"int"|43366|"Dictionary"|"FixedSize2ByteAligned"|304590
"catalog_returns"|1|2|"cr_item_sk"|"int"|36950|"Dictionary"|"FixedSize2ByteAligned"|278926
"catalog_returns"|1|3|"cr_refunded_customer_sk"|"int"|40732|"Dictionary"|"FixedSize2ByteAligned"|294054
"catalog_returns"|1|4|"cr_refunded_cdemo_sk"|"int"|42053|"Dictionary"|"FixedSize2ByteAligned"|299338
"catalog_returns"|1|5|"cr_refunded_hdemo_sk"|"int"|7187|"Dictionary"|"FixedSize2ByteAligned"|159874
"catalog_returns"|1|6|"cr_refunded_addr_sk"|"int"|38991|"Dictionary"|"FixedSize2ByteAligned"|287090
"catalog_returns"|1|7|"cr_returning_customer_sk"|"int"|59972|"Dictionary"|"FixedSize2ByteAligned"|371014
"catalog_returns"|1|8|"cr_returning_cdemo_sk"|"int"|62889|"Dictionary"|"FixedSize2ByteAligned"|382682
"catalog_returns"|1|9|"cr_returning_hdemo_sk"|"int"|7199|"Dictionary"|"FixedSize2ByteAligned"|159922
"catalog_returns"|1|10|"cr_returning_addr_sk"|"int"|56440|"Dictionary"|"FixedSize2ByteAligned"|356886
"catalog_returns"|1|11|"cr_call_center_sk"|"int"|12|"Dictionary"|"FixedSize1ByteAligned"|65639
"catalog_returns"|1|12|"cr_catalog_page_sk"|"int"|777|"Dictionary"|"FixedSize2ByteAligned"|134234
"catalog_returns"|1|13|"cr_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65671
"catalog_returns"|1|14|"cr_warehouse_sk"|"int"|10|"Dictionary"|"FixedSize1ByteAligned"|65631
"catalog_returns"|1|15|"cr_reason_sk"|"int"|45|"Dictionary"|"FixedSize1ByteAligned"|65771
"catalog_returns"|1|16|"cr_order_number"|"int"|43032|"Dictionary"|"FixedSize2ByteAligned"|303254
"catalog_returns"|1|17|"cr_return_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|65991
"catalog_returns"|1|18|"cr_return_amount"|"float"|46727|"Dictionary"|"FixedSize2ByteAligned"|318034
"catalog_returns"|1|19|"cr_return_tax"|"float"|17625|"Dictionary"|"FixedSize2ByteAligned"|201626
"catalog_returns"|1|20|"cr_return_amt_inc_tax"|"float"|51967|"Dictionary"|"FixedSize2ByteAligned"|338994
"catalog_returns"|1|21|"cr_fee"|"float"|9939|"Dictionary"|"FixedSize2ByteAligned"|170882
"catalog_returns"|1|22|"cr_return_ship_cost"|"float"|38836|"Dictionary"|"FixedSize2ByteAligned"|286470
"catalog_returns"|1|23|"cr_refunded_cash"|"float"|42344|"Dictionary"|"FixedSize2ByteAligned"|300502
"catalog_returns"|1|24|"cr_reversed_charge"|"float"|33002|"Dictionary"|"FixedSize2ByteAligned"|263134
"catalog_returns"|1|25|"cr_store_credit"|"float"|32653|"Dictionary"|"FixedSize2ByteAligned"|261738
"catalog_returns"|1|26|"cr_net_loss"|"float"|49211|"Dictionary"|"FixedSize2ByteAligned"|327970
"catalog_returns"|2|0|"cr_returned_date_sk"|"int"|316|"Dictionary"|"FixedSize2ByteAligned"|132390
"catalog_returns"|2|1|"cr_returned_time_sk"|"int"|43588|"Dictionary"|"FixedSize2ByteAligned"|305478
"catalog_returns"|2|2|"cr_item_sk"|"int"|36958|"Dictionary"|"FixedSize2ByteAligned"|278958
"catalog_returns"|2|3|"cr_refunded_customer_sk"|"int"|40818|"Dictionary"|"FixedSize2ByteAligned"|294398
"catalog_returns"|2|4|"cr_refunded_cdemo_sk"|"int"|42052|"Dictionary"|"FixedSize2ByteAligned"|299334
"catalog_returns"|2|5|"cr_refunded_hdemo_sk"|"int"|7184|"Dictionary"|"FixedSize2ByteAligned"|159862
"catalog_returns"|2|6|"cr_refunded_addr_sk"|"int"|39061|"Dictionary"|"FixedSize2ByteAligned"|287370
"catalog_returns"|2|7|"cr_returning_customer_sk"|"int"|60005|"Dictionary"|"FixedSize2ByteAligned"|371146
"catalog_returns"|2|8|"cr_returning_cdemo_sk"|"int"|62852|"Dictionary"|"FixedSize2ByteAligned"|382534
"catalog_returns"|2|9|"cr_returning_hdemo_sk"|"int"|7200|"Dictionary"|"FixedSize2ByteAligned"|159926
"catalog_returns"|2|10|"cr_returning_addr_sk"|"int"|56340|"Dictionary"|"FixedSize2ByteAligned"|356486
"catalog_returns"|2|11|"cr_call_center_sk"|"int"|12|"Dictionary"|"FixedSize1ByteAligned"|65639
"catalog_returns"|2|12|"cr_catalog_page_sk"|"int"|666|"Dictionary"|"FixedSize2ByteAligned"|133790
"catalog_returns"|2|13|"cr_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65671
"catalog_returns"|2|14|"cr_warehouse_sk"|"int"|10|"Dictionary"|"FixedSize1ByteAligned"|65631
"catalog_returns"|2|15|"cr_reason_sk"|"int"|45|"Dictionary"|"FixedSize1ByteAligned"|65771
"catalog_returns"|2|16|"cr_order_number"|"int"|43085|"Dictionary"|"FixedSize2ByteAligned"|303466
"catalog_returns"|2|17|"cr_return_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|65991
"catalog_returns"|2|18|"cr_return_amount"|"float"|46543|"Dictionary"|"FixedSize2ByteAligned"|317298
"catalog_returns"|2|19|"cr_return_tax"|"float"|17481|"Dictionary"|"FixedSize2ByteAligned"|201050
"catalog_returns"|2|20|"cr_return_amt_inc_tax"|"float"|51816|"Dictionary"|"FixedSize2ByteAligned"|338390
"catalog_returns"|2|21|"cr_fee"|"float"|9932|"Dictionary"|"FixedSize2ByteAligned"|170854
"catalog_returns"|2|22|"cr_return_ship_cost"|"float"|38774|"Dictionary"|"FixedSize2ByteAligned"|286222
"catalog_returns"|2|23|"cr_refunded_cash"|"float"|42195|"Dictionary"|"FixedSize2ByteAligned"|299906
"catalog_returns"|2|24|"cr_reversed_charge"|"float"|32801|"Dictionary"|"FixedSize2ByteAligned"|262330
"catalog_returns"|2|25|"cr_store_credit"|"float"|32415|"Dictionary"|"FixedSize2ByteAligned"|260786
"catalog_returns"|2|26|"cr_net_loss"|"float"|49287|"Dictionary"|"FixedSize2ByteAligned"|328274
"catalog_returns"|3|0|"cr_returned_date_sk"|"int"|301|"Dictionary"|"FixedSize2ByteAligned"|132330
"catalog_returns"|3|1|"cr_returned_time_sk"|"int"|43604|"Dictionary"|"FixedSize2ByteAligned"|305542
"catalog_returns"|3|2|"cr_item_sk"|"int"|37072|"Dictionary"|"FixedSize2ByteAligned"|279414
"catalog_returns"|3|3|"cr_refunded_customer_sk"|"int"|40607|"Dictionary"|"FixedSize2ByteAligned"|293554
"catalog_returns"|3|4|"cr_refunded_cdemo_sk"|"int"|41923|"Dictionary"|"FixedSize2ByteAligned"|298818
"catalog_returns"|3|5|"cr_refunded_hdemo_sk"|"int"|7179|"Dictionary"|"FixedSize2ByteAligned"|159842
"catalog_returns"|3|6|"cr_refunded_addr_sk"|"int"|39025|"Dictionary"|"FixedSize2ByteAligned"|287226
"catalog_returns"|3|7|"cr_returning_customer_sk"|"int"|60012|"Dictionary"|"FixedSize2ByteAligned"|371174
"catalog_returns"|3|8|"cr_returning_cdemo_sk"|"int"|62942|"Dictionary"|"FixedSize2ByteAligned"|382894
"catalog_returns"|3|9|"cr_returning_hdemo_sk"|"int"|7199|"Dictionary"|"FixedSize2ByteAligned"|159922
"catalog_returns"|3|10|"cr_returning_addr_sk"|"int"|56369|"Dictionary"|"FixedSize2ByteAligned"|356602
"catalog_returns"|3|11|"cr_call_center_sk"|"int"|12|"Dictionary"|"FixedSize1ByteAligned"|65639
"catalog_returns"|3|12|"cr_catalog_page_sk"|"int"|555|"Dictionary"|"FixedSize2ByteAligned"|133346
"catalog_returns"|3|13|"cr_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65671
"catalog_returns"|3|14|"cr_warehouse_sk"|"int"|10|"Dictionary"|"FixedSize1ByteAligned"|65631
"catalog_returns"|3|15|"cr_reason_sk"|"int"|45|"Dictionary"|"FixedSize1ByteAligned"|65771
"catalog_returns"|3|16|"cr_order_number"|"int"|42905|"Dictionary"|"FixedSize2ByteAligned"|302746
"catalog_returns"|3|17|"cr_return_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|65991
"catalog_returns"|3|18|"cr_return_amount"|"float"|46671|"Dictionary"|"FixedSize2ByteAligned"|317810
"catalog_returns"|3|19|"cr_return_tax"|"float"|17668|"Dictionary"|"FixedSize2ByteAligned"|201798
"catalog_returns"|3|20|"cr_return_amt_inc_tax"|"float"|52026|"Dictionary"|"FixedSize2ByteAligned"|339230
"catalog_returns"|3|21|"cr_fee"|"float"|9933|"Dictionary"|"FixedSize2ByteAligned"|170858
"catalog_returns"|3|22|"cr_return_ship_cost"|"float"|38720|"Dictionary"|"FixedSize2ByteAligned"|286006
"catalog_returns"|3|23|"cr_refunded_cash"|"float"|42271|"Dictionary"|"FixedSize2ByteAligned"|300210
"catalog_returns"|3|24|"cr_reversed_charge"|"float"|32805|"Dictionary"|"FixedSize2ByteAligned"|262346
"catalog_returns"|3|25|"cr_store_credit"|"float"|32486|"Dictionary"|"FixedSize2ByteAligned"|261070
"catalog_returns"|3|26|"cr_net_loss"|"float"|49264|"Dictionary"|"FixedSize2ByteAligned"|328182
"catalog_returns"|4|0|"cr_returned_date_sk"|"int"|359|"Dictionary"|"FixedSize2ByteAligned"|132562
"catalog_returns"|4|1|"cr_returned_time_sk"|"int"|43485|"Dictionary"|"FixedSize2ByteAligned"|305066
"catalog_returns"|4|2|"cr_item_sk"|"int"|36850|"Dictionary"|"FixedSize2ByteAligned"|278526
"catalog_returns"|4|3|"cr_refunded_customer_sk"|"int"|40598|"Dictionary"|"FixedSize2ByteAligned"|293518
"catalog_returns"|4|4|"cr_refunded_cdemo_sk"|"int"|41883|"Dictionary"|"FixedSize2ByteAligned"|298658
"catalog_returns"|4|5|"cr_refunded_hdemo_sk"|"int"|7182|"Dictionary"|"FixedSize2ByteAligned"|159854
"catalog_returns"|4|6|"cr_refunded_addr_sk"|"int"|38970|"Dictionary"|"FixedSize2ByteAligned"|287006
"catalog_returns"|4|7|"cr_returning_customer_sk"|"int"|60025|"Dictionary"|"FixedSize2ByteAligned"|371226
"catalog_returns"|4|8|"cr_returning_cdemo_sk"|"int"|62898|"Dictionary"|"FixedSize2ByteAligned"|382718
"catalog_returns"|4|9|"cr_returning_hdemo_sk"|"int"|7200|"Dictionary"|"FixedSize2ByteAligned"|159926
"catalog_returns"|4|10|"cr_returning_addr_sk"|"int"|56268|"Dictionary"|"FixedSize2ByteAligned"|356198
"catalog_returns"|4|11|"cr_call_center_sk"|"int"|12|"Dictionary"|"FixedSize1ByteAligned"|65639
"catalog_returns"|4|12|"cr_catalog_page_sk"|"int"|735|"Dictionary"|"FixedSize2ByteAligned"|134066
"catalog_returns"|4|13|"cr_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65671
"catalog_returns"|4|14|"cr_warehouse_sk"|"int"|10|"Dictionary"|"FixedSize1ByteAligned"|65631
"catalog_returns"|4|15|"cr_reason_sk"|"int"|45|"Dictionary"|"FixedSize1ByteAligned"|65771
"catalog_returns"|4|16|"cr_order_number"|"int"|42876|"Dictionary"|"FixedSize2ByteAligned"|302630
"catalog_returns"|4|17|"cr_return_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|65991
"catalog_returns"|4|18|"cr_return_amount"|"float"|46620|"Dictionary"|"FixedSize2ByteAligned"|317606
"catalog_returns"|4|19|"cr_return_tax"|"float"|17654|"Dictionary"|"FixedSize2ByteAligned"|201742
"catalog_returns"|4|20|"cr_return_amt_inc_tax"|"float"|51887|"Dictionary"|"FixedSize2ByteAligned"|338674
"catalog_returns"|4|21|"cr_fee"|"float"|9941|"Dictionary"|"FixedSize2ByteAligned"|170890
"catalog_returns"|4|22|"cr_return_ship_cost"|"float"|38612|"Dictionary"|"FixedSize2ByteAligned"|285574
"catalog_returns"|4|23|"cr_refunded_cash"|"float"|42385|"Dictionary"|"FixedSize2ByteAligned"|300666
"catalog_returns"|4|24|"cr_reversed_charge"|"float"|32735|"Dictionary"|"FixedSize2ByteAligned"|262066
"catalog_returns"|4|25|"cr_store_credit"|"float"|32490|"Dictionary"|"FixedSize2ByteAligned"|261086
"catalog_returns"|4|26|"cr_net_loss"|"float"|49094|"Dictionary"|"FixedSize2ByteAligned"|327502
"catalog_returns"|5|0|"cr_returned_date_sk"|"int"|386|"Dictionary"|"FixedSize2ByteAligned"|132670
"catalog_returns"|5|1|"cr_returned_time_sk"|"int"|43677|"Dictionary"|"FixedSize2ByteAligned"|305834
"catalog_returns"|5|2|"cr_item_sk"|"int"|36894|"Dictionary"|"FixedSize2ByteAligned"|278702
"catalog_returns"|5|3|"cr_refunded_customer_sk"|"int"|40893|"Dictionary"|"FixedSize2ByteAligned"|294698
"catalog_returns"|5|4|"cr_refunded_cdemo_sk"|"int"|42064|"Dictionary"|"FixedSize2ByteAligned"|299382
"catalog_returns"|5|5|"cr_refunded_hdemo_sk"|"int"|7176|"Dictionary"|"FixedSize2ByteAligned"|159830
"catalog_returns"|5|6|"cr_refunded_addr_sk"|"int"|39150|"Dictionary"|"FixedSize2ByteAligned"|287726
"catalog_returns"|5|7|"cr_returning_customer_sk"|"int"|60080|"Dictionary"|"FixedSize2ByteAligned"|371446
"catalog_returns"|5|8|"cr_returning_cdemo_sk"|"int"|62873|"Dictionary"|"FixedSize2ByteAligned"|382618
"catalog_returns"|5|9|"cr_returning_hdemo_sk"|"int"|7200|"Dictionary"|"FixedSize2ByteAligned"|159926
"catalog_returns"|5|10|"cr_returning_addr_sk"|"int"|56347|"Dictionary"|"FixedSize2ByteAligned"|356514
"catalog_returns"|5|11|"cr_call_center_sk"|"int"|12|"Dictionary"|"FixedSize1ByteAligned"|65639
"catalog_returns"|5|12|"cr_catalog_page_sk"|"int"|888|"Dictionary"|"FixedSize2ByteAligned"|134678
"catalog_returns"|5|13|"cr_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65671
"catalog_returns"|5|14|"cr_warehouse_sk"|"int"|10|"Dictionary"|"FixedSize1ByteAligned"|65631
"catalog_returns"|5|15|"cr_reason_sk"|"int"|45|"Dictionary"|"FixedSize1ByteAligned"|65771
"catalog_returns"|5|16|"cr_order_number"|"int"|43092|"Dictionary"|"FixedSize2ByteAligned"|303494
"catalog_returns"|5|17|"cr_return_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|65991
"catalog_returns"|5|18|"cr_return_amount"|"float"|46650|"Dictionary"|"FixedSize2ByteAligned"|317726
"catalog_returns"|5|19|"cr_return_tax"|"float"|17705|"Dictionary"|"FixedSize2ByteAligned"|201946
"catalog_returns"|5|20|"cr_return_amt_inc_tax"|"float"|52026|"Dictionary"|"FixedSize2ByteAligned"|339230
"catalog_returns"|5|21|"cr_fee"|"float"|9938|"Dictionary"|"FixedSize2ByteAligned"|170878
"catalog_returns"|5|22|"cr_return_ship_cost"|"float"|38806|"Dictionary"|"FixedSize2ByteAligned"|286350
"catalog_returns"|5|23|"cr_refunded_cash"|"float"|42186|"Dictionary"|"FixedSize2ByteAligned"|299870
"catalog_returns"|5|24|"cr_reversed_charge"|"float"|32834|"Dictionary"|"FixedSize2ByteAligned"|262462
"catalog_returns"|5|25|"cr_store_credit"|"float"|32607|"Dictionary"|"FixedSize2ByteAligned"|261554
"catalog_returns"|5|26|"cr_net_loss"|"float"|49261|"Dictionary"|"FixedSize2ByteAligned"|328170
"catalog_returns"|6|0|"cr_returned_date_sk"|"int"|321|"Dictionary"|"FixedSize2ByteAligned"|132410
"catalog_returns"|6|1|"cr_returned_time_sk"|"int"|43621|"Dictionary"|"FixedSize2ByteAligned"|305610
"catalog_returns"|6|2|"cr_item_sk"|"int"|36953|"Dictionary"|"FixedSize2ByteAligned"|278938
"catalog_returns"|6|3|"cr_refunded_customer_sk"|"int"|40743|"Dictionary"|"FixedSize2ByteAligned"|294098
"catalog_returns"|6|4|"cr_refunded_cdemo_sk"|"int"|42035|"Dictionary"|"FixedSize2ByteAligned"|299266
"catalog_returns"|6|5|"cr_refunded_hdemo_sk"|"int"|7173|"Dictionary"|"FixedSize2ByteAligned"|159818
"catalog_returns"|6|6|"cr_refunded_addr_sk"|"int"|39144|"Dictionary"|"FixedSize2ByteAligned"|287702
"catalog_returns"|6|7|"cr_returning_customer_sk"|"int"|59981|"Dictionary"|"FixedSize2ByteAligned"|371050
"catalog_returns"|6|8|"cr_returning_cdemo_sk"|"int"|62905|"Dictionary"|"FixedSize2ByteAligned"|382746
"catalog_returns"|6|9|"cr_returning_hdemo_sk"|"int"|7198|"Dictionary"|"FixedSize2ByteAligned"|159918
"catalog_returns"|6|10|"cr_returning_addr_sk"|"int"|56216|"Dictionary"|"FixedSize2ByteAligned"|355990
"catalog_returns"|6|11|"cr_call_center_sk"|"int"|12|"Dictionary"|"FixedSize1ByteAligned"|65639
"catalog_returns"|6|12|"cr_catalog_page_sk"|"int"|666|"Dictionary"|"FixedSize2ByteAligned"|133790
"catalog_returns"|6|13|"cr_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65671
"catalog_returns"|6|14|"cr_warehouse_sk"|"int"|10|"Dictionary"|"FixedSize1ByteAligned"|65631
"catalog_returns"|6|15|"cr_reason_sk"|"int"|45|"Dictionary"|"FixedSize1ByteAligned"|65771
"catalog_returns"|6|16|"cr_order_number"|"int"|43031|"Dictionary"|"FixedSize2ByteAligned"|303250
"catalog_returns"|6|17|"cr_return_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|65991
"catalog_returns"|6|18|"cr_return_amount"|"float"|46584|"Dictionary"|"FixedSize2ByteAligned"|317462
"catalog_returns"|6|19|"cr_return_tax"|"float"|17610|"Dictionary"|"FixedSize2ByteAligned"|201566
"catalog_returns"|6|20|"cr_return_amt_inc_tax"|"float"|51895|"Dictionary"|"FixedSize2ByteAligned"|338706
"catalog_returns"|6|21|"cr_fee"|"float"|9937|"Dictionary"|"FixedSize2ByteAligned"|170874
"catalog_returns"|6|22|"cr_return_ship_cost"|"float"|38598|"Dictionary"|"FixedSize2ByteAligned"|285518
"catalog_returns"|6|23|"cr_refunded_cash"|"float"|42294|"Dictionary"|"FixedSize2ByteAligned"|300302
"catalog_returns"|6|24|"cr_reversed_charge"|"float"|32794|"Dictionary"|"FixedSize2ByteAligned"|262302
"catalog_returns"|6|25|"cr_store_credit"|"float"|32453|"Dictionary"|"FixedSize2ByteAligned"|260938
"catalog_returns"|6|26|"cr_net_loss"|"float"|49201|"Dictionary"|"FixedSize2ByteAligned"|327930
"catalog_returns"|7|0|"cr_returned_date_sk"|"int"|305|"Dictionary"|"FixedSize2ByteAligned"|132346
"catalog_returns"|7|1|"cr_returned_time_sk"|"int"|43419|"Dictionary"|"FixedSize2ByteAligned"|304802
"catalog_returns"|7|2|"cr_item_sk"|"int"|36935|"Dictionary"|"FixedSize2ByteAligned"|278866
"catalog_returns"|7|3|"cr_refunded_customer_sk"|"int"|40623|"Dictionary"|"FixedSize2ByteAligned"|293618
"catalog_returns"|7|4|"cr_refunded_cdemo_sk"|"int"|41836|"Dictionary"|"FixedSize2ByteAligned"|298470
"catalog_returns"|7|5|"cr_refunded_hdemo_sk"|"int"|7178|"Dictionary"|"FixedSize2ByteAligned"|159838
"catalog_returns"|7|6|"cr_refunded_addr_sk"|"int"|38973|"Dictionary"|"FixedSize2ByteAligned"|287018
"catalog_returns"|7|7|"cr_returning_customer_sk"|"int"|60029|"Dictionary"|"FixedSize2ByteAligned"|371242
"catalog_returns"|7|8|"cr_returning_cdemo_sk"|"int"|62886|"Dictionary"|"FixedSize2ByteAligned"|382670
"catalog_returns"|7|9|"cr_returning_hdemo_sk"|"int"|7198|"Dictionary"|"FixedSize2ByteAligned"|159918
"catalog_returns"|7|10|"cr_returning_addr_sk"|"int"|56499|"Dictionary"|"FixedSize2ByteAligned"|357122
"catalog_returns"|7|11|"cr_call_center_sk"|"int"|12|"Dictionary"|"FixedSize1ByteAligned"|65639
