QUERY_HASH,JOIN_MODE,LEFT_TABLE_NAME,LEFT_COLUMN_NAME,LEFT_TABLE_ROW_COUNT,RIGHT_TABLE_NAME,RIGHT_COLUMN_NAME,RIGHT_TABLE_ROW_COUNT,OUTPUT_ROWS,PREDICATE_COUNT,PRIMARY_PREDICATE,RUNTIME_NS
7324393c05ab5301,Semi,lineitem,l_orderkey,6001215,lineitem,l_orderkey,142196,673589,1,=,242978724
7324393c05ab5301,AntiNullAsFalse,lineitem,l_orderkey,142196,lineitem,l_orderkey,473097,12677,2,=,143183889
7324393c05ab5301,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,376,1,=,173916
7324393c05ab5301,Inner,supplier,s_nationkey,376,nation,n_nationkey,1,376,1,=,68378
7324393c05ab5301,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,376,225244,1,=,129578855
7324393c05ab5301,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,376,1,=,173916
7324393c05ab5301,Inner,supplier,s_nationkey,376,nation,n_nationkey,1,376,1,=,68378
7324393c05ab5301,Inner,supplier,s_suppkey,142196,lineitem,l_suppkey,376,142196,1,=,13109828
7324393c05ab5301,Semi,lineitem,l_orderkey,6001215,lineitem,l_orderkey,142196,673589,1,=,259599694
7324393c05ab5301,Semi,lineitem,l_orderkey,12677,lineitem,l_orderkey,673589,7589,2,=,120229450
7324393c05ab5301,Inner,orders,o_orderkey,729413,lineitem,l_orderkey,7589,3697,1,=,22873069
37e2ba0a1c4e865f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,415,1,=,176430
37e2ba0a1c4e865f,Inner,supplier,s_nationkey,415,nation,n_nationkey,1,415,1,=,76062
37e2ba0a1c4e865f,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,415,250206,1,=,163077690
37e2ba0a1c4e865f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,415,1,=,176430
37e2ba0a1c4e865f,Inner,supplier,s_nationkey,415,nation,n_nationkey,1,415,1,=,76062
37e2ba0a1c4e865f,Inner,supplier,s_suppkey,157994,lineitem,l_suppkey,415,157994,1,=,13510253
37e2ba0a1c4e865f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,415,1,=,176430
37e2ba0a1c4e865f,Inner,supplier,s_nationkey,415,nation,n_nationkey,1,415,1,=,76062
37e2ba0a1c4e865f,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,415,250206,1,=,163077690
37e2ba0a1c4e865f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,415,1,=,176430
37e2ba0a1c4e865f,Inner,supplier,s_nationkey,415,nation,n_nationkey,1,415,1,=,76062
37e2ba0a1c4e865f,Inner,supplier,s_suppkey,157994,lineitem,l_suppkey,415,157994,1,=,13510253
37e2ba0a1c4e865f,Semi,lineitem,l_orderkey,6001215,lineitem,l_orderkey,157994,743477,1,=,266634204
37e2ba0a1c4e865f,AntiNullAsFalse,lineitem,l_orderkey,157994,lineitem,l_orderkey,522499,14099,2,=,152909065
37e2ba0a1c4e865f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,415,1,=,176430
37e2ba0a1c4e865f,Inner,supplier,s_nationkey,415,nation,n_nationkey,1,415,1,=,76062
37e2ba0a1c4e865f,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,415,250206,1,=,163077690
37e2ba0a1c4e865f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,415,1,=,176430
37e2ba0a1c4e865f,Inner,supplier,s_nationkey,415,nation,n_nationkey,1,415,1,=,76062
37e2ba0a1c4e865f,Inner,supplier,s_suppkey,157994,lineitem,l_suppkey,415,157994,1,=,13510253
37e2ba0a1c4e865f,Semi,lineitem,l_orderkey,6001215,lineitem,l_orderkey,157994,743477,1,=,235505373
37e2ba0a1c4e865f,Semi,lineitem,l_orderkey,14099,lineitem,l_orderkey,743477,8423,2,=,119561376
37e2ba0a1c4e865f,Inner,orders,o_orderkey,729413,lineitem,l_orderkey,8423,4112,1,=,19576422
a17cb368eadced8f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,380,1,=,173776
a17cb368eadced8f,Inner,supplier,s_nationkey,380,nation,n_nationkey,1,380,1,=,69287
a17cb368eadced8f,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,380,227476,1,=,159600422
a17cb368eadced8f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,380,1,=,173776
a17cb368eadced8f,Inner,supplier,s_nationkey,380,nation,n_nationkey,1,380,1,=,69287
a17cb368eadced8f,Inner,supplier,s_suppkey,143707,lineitem,l_suppkey,380,143707,1,=,13438242
a17cb368eadced8f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,380,1,=,173776
a17cb368eadced8f,Inner,supplier,s_nationkey,380,nation,n_nationkey,1,380,1,=,69287
a17cb368eadced8f,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,380,227476,1,=,159600422
a17cb368eadced8f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,380,1,=,173776
a17cb368eadced8f,Inner,supplier,s_nationkey,380,nation,n_nationkey,1,380,1,=,69287
a17cb368eadced8f,Inner,supplier,s_suppkey,143707,lineitem,l_suppkey,380,143707,1,=,13438242
a17cb368eadced8f,Semi,lineitem,l_orderkey,6001215,lineitem,l_orderkey,143707,680326,1,=,269320329
a17cb368eadced8f,AntiNullAsFalse,lineitem,l_orderkey,143707,lineitem,l_orderkey,477976,12935,2,=,168936347
a17cb368eadced8f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,380,1,=,173776
a17cb368eadced8f,Inner,supplier,s_nationkey,380,nation,n_nationkey,1,380,1,=,69287
a17cb368eadced8f,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,380,227476,1,=,159600422
a17cb368eadced8f,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,380,1,=,173776
a17cb368eadced8f,Inner,supplier,s_nationkey,380,nation,n_nationkey,1,380,1,=,69287
a17cb368eadced8f,Inner,supplier,s_suppkey,143707,lineitem,l_suppkey,380,143707,1,=,13438242
a17cb368eadced8f,Semi,lineitem,l_orderkey,6001215,lineitem,l_orderkey,143707,680326,1,=,286995901
a17cb368eadced8f,Semi,lineitem,l_orderkey,12935,lineitem,l_orderkey,680326,7670,2,=,129116198
a17cb368eadced8f,Inner,orders,o_orderkey,729413,lineitem,l_orderkey,7670,3777,1,=,24426577
bfb403aee0d212a,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,412,1,=,153451
bfb403aee0d212a,Inner,supplier,s_nationkey,412,nation,n_nationkey,1,412,1,=,71592
bfb403aee0d212a,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,412,247032,1,=,134334159
bfb403aee0d212a,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,412,1,=,153451
bfb403aee0d212a,Inner,supplier,s_nationkey,412,nation,n_nationkey,1,412,1,=,71592
bfb403aee0d212a,Inner,supplier,s_suppkey,156047,lineitem,l_suppkey,412,156047,1,=,14181051
bfb403aee0d212a,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,412,1,=,153451
bfb403aee0d212a,Inner,supplier,s_nationkey,412,nation,n_nationkey,1,412,1,=,71592
bfb403aee0d212a,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,412,247032,1,=,134334159
bfb403aee0d212a,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,412,1,=,153451
bfb403aee0d212a,Inner,supplier,s_nationkey,412,nation,n_nationkey,1,412,1,=,71592
bfb403aee0d212a,Inner,supplier,s_suppkey,156047,lineitem,l_suppkey,412,156047,1,=,14181051
bfb403aee0d212a,Semi,lineitem,l_orderkey,6001215,lineitem,l_orderkey,156047,736279,1,=,249811168
bfb403aee0d212a,AntiNullAsFalse,lineitem,l_orderkey,156047,lineitem,l_orderkey,517997,13748,2,=,173784406
bfb403aee0d212a,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,412,1,=,153451
bfb403aee0d212a,Inner,supplier,s_nationkey,412,nation,n_nationkey,1,412,1,=,71592
bfb403aee0d212a,Semi,supplier,s_suppkey,6001215,lineitem,l_suppkey,412,247032,1,=,134334159
bfb403aee0d212a,Semi,supplier,s_nationkey,10000,nation,n_nationkey,1,412,1,=,153451
bfb403aee0d212a,Inner,supplier,s_nationkey,412,nation,n_nationkey,1,412,1,=,71592
bfb403aee0d212a,Inner,supplier,s_suppkey,156047,lineitem,l_suppkey,412,156047,1,=,14181051
bfb403aee0d212a,Semi,lineitem,l_orderkey,6001215,lineitem,l_orderkey,156047,736279,1,=,288132849
bfb403aee0d212a,Semi,lineitem,l_orderkey,13748,lineitem,l_orderkey,736279,8146,2,=,121657445
bfb403aee0d212a,Inner,orders,o_orderkey,729413,lineitem,l_orderkey,8146,4030,1,=,20236673
98aa70b345defa5b,Semi,partsupp,ps_partkey,800000,part,p_partkey,2233,8932,1,=,11830184
98aa70b345defa5b,Semi,partsupp,ps_partkey,800000,part,p_partkey,2233,8932,1,=,11830184
98aa70b345defa5b,Semi,partsupp,ps_partkey,6001215,lineitem,l_partkey,8932,66788,1,=,180257635
98aa70b345defa5b,Semi,partsupp,ps_partkey,800000,part,p_partkey,2233,8932,1,=,11830184
98aa70b345defa5b,Semi,partsupp,ps_suppkey,66788,lineitem,l_suppkey,8932,66788,1,=,9565648
98aa70b345defa5b,Semi,partsupp,ps_partkey,8932,lineitem,l_partkey,6067,6051,3,=,7607664
98aa70b345defa5b,Semi,supplier,s_suppkey,10000,partsupp,ps_suppkey,6051,4548,1,=,736034
98aa70b345defa5b,Semi,partsupp,ps_partkey,800000,part,p_partkey,2233,8932,1,=,11830184
98aa70b345defa5b,Semi,partsupp,ps_partkey,800000,part,p_partkey,2233,8932,1,=,11830184
98aa70b345defa5b,Semi,partsupp,ps_partkey,6001215,lineitem,l_partkey,8932,66788,1,=,180257635
98aa70b345defa5b,Semi,partsupp,ps_partkey,800000,part,p_partkey,2233,8932,1,=,11830184
98aa70b345defa5b,Semi,partsupp,ps_suppkey,66788,lineitem,l_suppkey,8932,66788,1,=,9565648
98aa70b345defa5b,Semi,partsupp,ps_partkey,8932,lineitem,l_partkey,6067,6051,3,=,7607664
98aa70b345defa5b,Semi,supplier,s_suppkey,10000,partsupp,ps_suppkey,6051,4548,1,=,736034
98aa70b345defa5b,Semi,supplier,s_nationkey,25,nation,n_nationkey,4548,25,1,=,202133
98aa70b345defa5b,Semi,supplier,s_nationkey,4548,nation,n_nationkey,1,200,1,=,171960
445e33c234f835dc,Semi,partsupp,ps_partkey,800000,part,p_partkey,2190,8760,1,=,14018730
445e33c234f835dc,Semi,partsupp,ps_partkey,800000,part,p_partkey,2190,8760,1,=,14018730
445e33c234f835dc,Semi,partsupp,ps_partkey,6001215,lineitem,l_partkey,8760,65522,1,=,188298971
445e33c234f835dc,Semi,partsupp,ps_partkey,800000,part,p_partkey,2190,8760,1,=,14018730
445e33c234f835dc,Semi,partsupp,ps_suppkey,65522,lineitem,l_suppkey,8760,65522,1,=,9282423
445e33c234f835dc,Semi,partsupp,ps_partkey,8760,lineitem,l_partkey,5982,5969,3,=,4859654
445e33c234f835dc,Semi,supplier,s_suppkey,10000,partsupp,ps_suppkey,5969,4492,1,=,800641
445e33c234f835dc,Semi,partsupp,ps_partkey,800000,part,p_partkey,2190,8760,1,=,14018730
445e33c234f835dc,Semi,partsupp,ps_partkey,800000,part,p_partkey,2190,8760,1,=,14018730
445e33c234f835dc,Semi,partsupp,ps_partkey,6001215,lineitem,l_partkey,8760,65522,1,=,188298971
445e33c234f835dc,Semi,partsupp,ps_partkey,800000,part,p_partkey,2190,8760,1,=,14018730
445e33c234f835dc,Semi,partsupp,ps_suppkey,65522,lineitem,l_suppkey,8760,65522,1,=,9282423
445e33c234f835dc,Semi,partsupp,ps_partkey,8760,lineitem,l_partkey,5982,5969,3,=,4859654
445e33c234f835dc,Semi,supplier,s_suppkey,10000,partsupp,ps_suppkey,5969,4492,1,=,800641
445e33c234f835dc,Semi,supplier,s_nationkey,25,nation,n_nationkey,4492,25,1,=,206394
445e33c234f835dc,Semi,supplier,s_nationkey,4492,nation,n_nationkey,1,189,1,=,158060
ec4f5aa44b3ce5b2,Semi,lineitem,l_orderkey,6001215,orders,o_orderkey,57311,229039,1,=,164628121
ec4f5aa44b3ce5b2,Inner,customer,c_nationkey,150000,nation,n_nationkey,25,150000,1,=,4054473
ec4f5aa44b3ce5b2,Inner,customer,c_custkey,57311,orders,o_custkey,150000,57311,1,=,17821479
ec4f5aa44b3ce5b2,Inner,lineitem,l_orderkey,114700,orders,o_orderkey,57311,114700,1,=,30201139
b6e90b19f6849df0,Semi,nation,n_regionkey,25,region,r_regionkey,1,5,1,=,46867
b6e90b19f6849df0,Semi,customer,c_nationkey,150000,nation,n_nationkey,5,29764,1,=,2330612
b6e90b19f6849df0,Semi,part,p_partkey,6001215,lineitem,l_partkey,1312,39342,1,=,177988692
b6e90b19f6849df0,Inner,part,p_partkey,39342,lineitem,l_partkey,1312,39342,1,=,10573381
b6e90b19f6849df0,Semi,lineitem,l_orderkey,1500000,orders,o_orderkey,39342,38789,1,=,53627175
b6e90b19f6849df0,Semi,part,p_partkey,6001215,lineitem,l_partkey,1312,39342,1,=,177988692
b6e90b19f6849df0,Inner,part,p_partkey,39342,lineitem,l_partkey,1312,39342,1,=,10573381
b6e90b19f6849df0,Inner,lineitem,l_orderkey,11766,orders,o_orderkey,39342,11939,1,=,9413035
b6e90b19f6849df0,Inner,orders,o_custkey,29764,customer,c_custkey,11939,2345,1,=,4267432
b6e90b19f6849df0,Inner,supplier,s_suppkey,10000,lineitem,l_suppkey,2345,2345,1,=,1332167
b6e90b19f6849df0,Inner,supplier,s_nationkey,2345,nation,n_nationkey,25,2345,1,=,199899
39db4fdfc7ced3a8,Semi,lineitem,l_orderkey,6001215,orders,o_orderkey,57683,231207,1,=,165567895
39db4fdfc7ced3a8,Inner,lineitem,l_orderkey,115282,orders,o_orderkey,57683,115282,1,=,22979513
39db4fdfc7ced3a8,Inner,customer,c_nationkey,150000,nation,n_nationkey,25,150000,1,=,3817487
39db4fdfc7ced3a8,Inner,customer,c_custkey,115282,orders,o_custkey,150000,115282,1,=,40176991
2339c1c426815457,Semi,partsupp,ps_partkey,800000,part,p_partkey,2255,9020,1,=,11978886
2339c1c426815457,Semi,partsupp,ps_partkey,800000,part,p_partkey,2255,9020,1,=,11978886
2339c1c426815457,Semi,partsupp,ps_partkey,6001215,lineitem,l_partkey,9020,68071,1,=,182131735
2339c1c426815457,Semi,partsupp,ps_partkey,800000,part,p_partkey,2255,9020,1,=,11978886
2339c1c426815457,Semi,partsupp,ps_suppkey,68071,lineitem,l_suppkey,9020,68071,1,=,9425676
2339c1c426815457,Semi,partsupp,ps_partkey,9020,lineitem,l_partkey,6157,6146,3,=,5030357
2339c1c426815457,Semi,supplier,s_suppkey,10000,partsupp,ps_suppkey,6146,4584,1,=,793657
2339c1c426815457,Semi,partsupp,ps_partkey,800000,part,p_partkey,2255,9020,1,=,11978886
2339c1c426815457,Semi,partsupp,ps_partkey,800000,part,p_partkey,2255,9020,1,=,11978886
2339c1c426815457,Semi,partsupp,ps_partkey,6001215,lineitem,l_partkey,9020,68071,1,=,182131735
2339c1c426815457,Semi,partsupp,ps_partkey,800000,part,p_partkey,2255,9020,1,=,11978886
2339c1c426815457,Semi,partsupp,ps_suppkey,68071,lineitem,l_suppkey,9020,68071,1,=,9425676
2339c1c426815457,Semi,partsupp,ps_partkey,9020,lineitem,l_partkey,6157,6146,3,=,5030357
2339c1c426815457,Semi,supplier,s_suppkey,10000,partsupp,ps_suppkey,6146,4584,1,=,793657
2339c1c426815457,Semi,supplier,s_nationkey,25,nation,n_nationkey,4584,25,1,=,249978
2339c1c426815457,Semi,supplier,s_nationkey,4584,nation,n_nationkey,1,188,1,=,157572
7892b628f929217a,Semi,part,p_partkey,6001215,lineitem,l_partkey,10907,327148,1,=,206078117
7892b628f929217a,Inner,part,p_partkey,327148,lineitem,l_partkey,10907,327148,1,=,49144200
7892b628f929217a,Semi,partsupp,ps_partkey,800000,lineitem,l_partkey,327148,43628,1,=,67116684
7892b628f929217a,Semi,part,p_partkey,6001215,lineitem,l_partkey,10907,327148,1,=,206078117
7892b628f929217a,Inner,part,p_partkey,327148,lineitem,l_partkey,10907,327148,1,=,49144200
7892b628f929217a,Inner,orders,o_orderkey,1500000,lineitem,l_orderkey,327148,327148,1,=,132536397
7892b628f929217a,Inner,supplier,s_nationkey,10000,nation,n_nationkey,25,10000,1,=,539768
7892b628f929217a,Inner,supplier,s_suppkey,327148,lineitem,l_suppkey,10000,327148,1,=,38607418
7892b628f929217a,Inner,partsupp,ps_partkey,43628,lineitem,l_partkey,327148,1308592,1,=,132954145
5ae3617d2dec126b,Semi,orders,o_orderkey,6001215,lineitem,l_orderkey,56934,228021,1,=,145932590
5ae3617d2dec126b,Semi,orders,o_orderkey,56934,lineitem,l_orderkey,144321,52200,1,=,34153567
eb783ae587a58416,Semi,part,p_partkey,6001215,lineitem,l_partkey,10876,326272,1,=,195695695
eb783ae587a58416,Inner,part,p_partkey,326272,lineitem,l_partkey,10876,326272,1,=,48161401
eb783ae587a58416,Semi,partsupp,ps_partkey,800000,lineitem,l_partkey,326272,43504,1,=,69309281
eb783ae587a58416,Semi,part,p_partkey,6001215,lineitem,l_partkey,10876,326272,1,=,195695695
eb783ae587a58416,Inner,part,p_partkey,326272,lineitem,l_partkey,10876,326272,1,=,48161401
eb783ae587a58416,Inner,orders,o_orderkey,1500000,lineitem,l_orderkey,326272,326272,1,=,142200248
eb783ae587a58416,Inner,supplier,s_nationkey,10000,nation,n_nationkey,25,10000,1,=,567636
eb783ae587a58416,Inner,supplier,s_suppkey,326272,lineitem,l_suppkey,10000,326272,1,=,38390966
eb783ae587a58416,Inner,partsupp,ps_partkey,43504,lineitem,l_partkey,326272,1305088,1,=,137420497
5555d4bceea41a30,Semi,part,p_partkey,6001215,lineitem,l_partkey,10947,326644,1,=,199315517
5555d4bceea41a30,Inner,part,p_partkey,326644,lineitem,l_partkey,10947,326644,1,=,58219739
5555d4bceea41a30,Semi,partsupp,ps_partkey,800000,lineitem,l_partkey,326644,43788,1,=,68802479
5555d4bceea41a30,Semi,part,p_partkey,6001215,lineitem,l_partkey,10947,326644,1,=,199315517
5555d4bceea41a30,Inner,part,p_partkey,326644,lineitem,l_partkey,10947,326644,1,=,58219739
5555d4bceea41a30,Inner,orders,o_orderkey,1500000,lineitem,l_orderkey,326644,326644,1,=,136254563
5555d4bceea41a30,Inner,supplier,s_nationkey,10000,nation,n_nationkey,25,10000,1,=,603677
5555d4bceea41a30,Inner,supplier,s_suppkey,326644,lineitem,l_suppkey,10000,326644,1,=,38075962
5555d4bceea41a30,Inner,partsupp,ps_partkey,43788,lineitem,l_partkey,326644,1306576,1,=,138609270
2b3b48f5f8c63576,Semi,nation,n_regionkey,25,region,r_regionkey,1,5,1,=,39951
2b3b48f5f8c63576,Semi,customer,c_nationkey,150000,nation,n_nationkey,5,30197,1,=,2374684
2b3b48f5f8c63576,Semi,part,p_partkey,6001215,lineitem,l_partkey,1350,40199,1,=,180675517
2b3b48f5f8c63576,Inner,part,p_partkey,40199,lineitem,l_partkey,1350,40199,1,=,7737506
2b3b48f5f8c63576,Semi,lineitem,l_orderkey,1500000,orders,o_orderkey,40199,39619,1,=,50075801
2b3b48f5f8c63576,Semi,part,p_partkey,6001215,lineitem,l_partkey,1350,40199,1,=,180675517
2b3b48f5f8c63576,Inner,part,p_partkey,40199,lineitem,l_partkey,1350,40199,1,=,7737506
2b3b48f5f8c63576,Inner,lineitem,l_orderkey,12047,orders,o_orderkey,40199,12206,1,=,9238630
2b3b48f5f8c63576,Inner,orders,o_custkey,30197,customer,c_custkey,12206,2468,1,=,14509046
2b3b48f5f8c63576,Inner,supplier,s_suppkey,10000,lineitem,l_suppkey,2468,2468,1,=,1381967
2b3b48f5f8c63576,Inner,supplier,s_nationkey,2468,nation,n_nationkey,25,2468,1,=,204299
e4f956c780ffb22a,Semi,nation,n_regionkey,25,region,r_regionkey,1,5,1,=,42327
e4f956c780ffb22a,Semi,customer,c_nationkey,150000,nation,n_nationkey,5,29952,1,=,2384392
e4f956c780ffb22a,Semi,part,p_partkey,6001215,lineitem,l_partkey,1327,39742,1,=,181002325
e4f956c780ffb22a,Inner,part,p_partkey,39742,lineitem,l_partkey,1327,39742,1,=,7555209
e4f956c780ffb22a,Semi,lineitem,l_orderkey,1500000,orders,o_orderkey,39742,39223,1,=,49874087
e4f956c780ffb22a,Semi,part,p_partkey,6001215,lineitem,l_partkey,1327,39742,1,=,181002325
