table_name|chunk_id|column_id|column_name|column_data_type|distinct_value_count|encoding_type|vector_compression_type|size_in_bytes
"customer"|8|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|8|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|8|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4287418
"customer"|8|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|8|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|8|5|"c_acctbal"|"float"|63659|"Dictionary"|"FixedSize2ByteAligned"|385762
"customer"|8|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|8|7|"c_comment"|"string"|65527|"Dictionary"|"FixedSize2ByteAligned"|7560767
"customer"|9|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|9|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|9|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4287617
"customer"|9|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|9|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|9|5|"c_acctbal"|"float"|63572|"Dictionary"|"FixedSize2ByteAligned"|385414
"customer"|9|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|9|7|"c_comment"|"string"|65529|"Dictionary"|"FixedSize2ByteAligned"|7572306
"customer"|10|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|10|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|10|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4283838
"customer"|10|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|10|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|10|5|"c_acctbal"|"float"|63655|"Dictionary"|"FixedSize2ByteAligned"|385746
"customer"|10|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|10|7|"c_comment"|"string"|65524|"Dictionary"|"FixedSize2ByteAligned"|7569649
"customer"|11|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|11|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|11|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4286360
"customer"|11|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|11|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|11|5|"c_acctbal"|"float"|63650|"Dictionary"|"FixedSize2ByteAligned"|385726
"customer"|11|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|11|7|"c_comment"|"string"|65530|"Dictionary"|"FixedSize2ByteAligned"|7569926
"customer"|12|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|12|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|12|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4286796
"customer"|12|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|12|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|12|5|"c_acctbal"|"float"|63686|"Dictionary"|"FixedSize2ByteAligned"|385870
"customer"|12|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|12|7|"c_comment"|"string"|65532|"Dictionary"|"FixedSize2ByteAligned"|7568868
"customer"|13|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|13|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|13|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4284907
"customer"|13|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|13|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|13|5|"c_acctbal"|"float"|63636|"Dictionary"|"FixedSize2ByteAligned"|385670
"customer"|13|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|13|7|"c_comment"|"string"|65527|"Dictionary"|"FixedSize2ByteAligned"|7573569
"customer"|14|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|14|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|14|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4281674
"customer"|14|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|14|4|"c_phone"|"string"|65534|"Dictionary"|"FixedSize2ByteAligned"|2752518
"customer"|14|5|"c_acctbal"|"float"|63563|"Dictionary"|"FixedSize2ByteAligned"|385378
"customer"|14|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|14|7|"c_comment"|"string"|65526|"Dictionary"|"FixedSize2ByteAligned"|7562753
"customer"|15|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|15|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|15|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4282050
"customer"|15|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|15|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|15|5|"c_acctbal"|"float"|63608|"Dictionary"|"FixedSize2ByteAligned"|385558
"customer"|15|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|15|7|"c_comment"|"string"|65527|"Dictionary"|"FixedSize2ByteAligned"|7575739
"customer"|16|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|16|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|16|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4287333
"customer"|16|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|16|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|16|5|"c_acctbal"|"float"|63715|"Dictionary"|"FixedSize2ByteAligned"|385986
"customer"|16|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|16|7|"c_comment"|"string"|65526|"Dictionary"|"FixedSize2ByteAligned"|7567578
"customer"|17|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|17|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|17|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4279351
"customer"|17|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|17|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|17|5|"c_acctbal"|"float"|63549|"Dictionary"|"FixedSize2ByteAligned"|385322
"customer"|17|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|17|7|"c_comment"|"string"|65530|"Dictionary"|"FixedSize2ByteAligned"|7570785
"customer"|18|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|18|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|18|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4287653
"customer"|18|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|18|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|18|5|"c_acctbal"|"float"|63643|"Dictionary"|"FixedSize2ByteAligned"|385698
"customer"|18|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|18|7|"c_comment"|"string"|65530|"Dictionary"|"FixedSize2ByteAligned"|7565105
"customer"|19|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|19|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|19|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4281470
"customer"|19|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|19|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|19|5|"c_acctbal"|"float"|63566|"Dictionary"|"FixedSize2ByteAligned"|385390
"customer"|19|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|19|7|"c_comment"|"string"|65534|"Dictionary"|"FixedSize2ByteAligned"|7563967
"customer"|20|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|20|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|20|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4282536
"customer"|20|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|20|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|20|5|"c_acctbal"|"float"|63584|"Dictionary"|"FixedSize2ByteAligned"|385462
"customer"|20|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|20|7|"c_comment"|"string"|65527|"Dictionary"|"FixedSize2ByteAligned"|7572476
"customer"|21|0|"c_custkey"|"int"|65535|"Dictionary"|"FixedSize2ByteAligned"|393266
"customer"|21|1|"c_name"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|3997723
"customer"|21|2|"c_address"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|4280296
"customer"|21|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|65691
"customer"|21|4|"c_phone"|"string"|65535|"Dictionary"|"FixedSize2ByteAligned"|2752558
"customer"|21|5|"c_acctbal"|"float"|63565|"Dictionary"|"FixedSize2ByteAligned"|385386
"customer"|21|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|65823
"customer"|21|7|"c_comment"|"string"|65524|"Dictionary"|"FixedSize2ByteAligned"|7557044
"customer"|22|0|"c_custkey"|"int"|58230|"Dictionary"|"FixedSize2ByteAligned"|349436
"customer"|22|1|"c_name"|"string"|58230|"Dictionary"|"FixedSize2ByteAligned"|3552118
"customer"|22|2|"c_address"|"string"|58230|"Dictionary"|"FixedSize2ByteAligned"|3804225
"customer"|22|3|"c_nationkey"|"int"|25|"Dictionary"|"FixedSize1ByteAligned"|58386
"customer"|22|4|"c_phone"|"string"|58230|"Dictionary"|"FixedSize2ByteAligned"|2445748
"customer"|22|5|"c_acctbal"|"float"|56687|"Dictionary"|"FixedSize2ByteAligned"|343264
"customer"|22|6|"c_mktsegment"|"string"|5|"Dictionary"|"FixedSize1ByteAligned"|58518
"customer"|22|7|"c_comment"|"string"|58226|"Dictionary"|"FixedSize2ByteAligned"|6711890
"lineitem"|0|0|"l_orderkey"|"int"|16348|"Dictionary"|"FixedSize2ByteAligned"|196518
"lineitem"|0|1|"l_partkey"|"int"|64455|"Dictionary"|"FixedSize2ByteAligned"|388946
"lineitem"|0|2|"l_suppkey"|"int"|48194|"Dictionary"|"FixedSize2ByteAligned"|323902
"lineitem"|0|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|0|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|0|5|"l_extendedprice"|"float"|63359|"Dictionary"|"FixedSize2ByteAligned"|384562
"lineitem"|0|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|0|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|0|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|0|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|0|10|"l_shipdate"|"string"|2518|"Dictionary"|"FixedSize2ByteAligned"|231878
"lineitem"|0|11|"l_commitdate"|"string"|2460|"Dictionary"|"FixedSize2ByteAligned"|229558
"lineitem"|0|12|"l_receiptdate"|"string"|2531|"Dictionary"|"FixedSize2ByteAligned"|232398
"lineitem"|0|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|0|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|0|15|"l_comment"|"string"|63751|"Dictionary"|"FixedSize2ByteAligned"|4327709
"lineitem"|1|0|"l_orderkey"|"int"|16287|"Dictionary"|"FixedSize2ByteAligned"|196274
"lineitem"|1|1|"l_partkey"|"int"|64474|"Dictionary"|"FixedSize2ByteAligned"|389022
"lineitem"|1|2|"l_suppkey"|"int"|48047|"Dictionary"|"FixedSize2ByteAligned"|323314
"lineitem"|1|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|1|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|1|5|"l_extendedprice"|"float"|63377|"Dictionary"|"FixedSize2ByteAligned"|384634
"lineitem"|1|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|1|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|1|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|1|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|1|10|"l_shipdate"|"string"|2516|"Dictionary"|"FixedSize2ByteAligned"|231798
"lineitem"|1|11|"l_commitdate"|"string"|2461|"Dictionary"|"FixedSize2ByteAligned"|229598
"lineitem"|1|12|"l_receiptdate"|"string"|2523|"Dictionary"|"FixedSize2ByteAligned"|232078
"lineitem"|1|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|1|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|1|15|"l_comment"|"string"|63662|"Dictionary"|"FixedSize2ByteAligned"|4319553
"lineitem"|2|0|"l_orderkey"|"int"|16428|"Dictionary"|"FixedSize2ByteAligned"|196838
"lineitem"|2|1|"l_partkey"|"int"|64477|"Dictionary"|"FixedSize2ByteAligned"|389034
"lineitem"|2|2|"l_suppkey"|"int"|48119|"Dictionary"|"FixedSize2ByteAligned"|323602
"lineitem"|2|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|2|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|2|5|"l_extendedprice"|"float"|63339|"Dictionary"|"FixedSize2ByteAligned"|384482
"lineitem"|2|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|2|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|2|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|2|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|2|10|"l_shipdate"|"string"|2515|"Dictionary"|"FixedSize2ByteAligned"|231758
"lineitem"|2|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|2|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232278
"lineitem"|2|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|2|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|2|15|"l_comment"|"string"|63817|"Dictionary"|"FixedSize2ByteAligned"|4322132
"lineitem"|3|0|"l_orderkey"|"int"|16439|"Dictionary"|"FixedSize2ByteAligned"|196882
"lineitem"|3|1|"l_partkey"|"int"|64464|"Dictionary"|"FixedSize2ByteAligned"|388982
"lineitem"|3|2|"l_suppkey"|"int"|47968|"Dictionary"|"FixedSize2ByteAligned"|322998
"lineitem"|3|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|3|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|3|5|"l_extendedprice"|"float"|63280|"Dictionary"|"FixedSize2ByteAligned"|384246
"lineitem"|3|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|3|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|3|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|3|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|3|10|"l_shipdate"|"string"|2516|"Dictionary"|"FixedSize2ByteAligned"|231798
"lineitem"|3|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229638
"lineitem"|3|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232278
"lineitem"|3|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|3|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|3|15|"l_comment"|"string"|63744|"Dictionary"|"FixedSize2ByteAligned"|4324195
"lineitem"|4|0|"l_orderkey"|"int"|16440|"Dictionary"|"FixedSize2ByteAligned"|196886
"lineitem"|4|1|"l_partkey"|"int"|64446|"Dictionary"|"FixedSize2ByteAligned"|388910
"lineitem"|4|2|"l_suppkey"|"int"|48138|"Dictionary"|"FixedSize2ByteAligned"|323678
"lineitem"|4|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|4|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|4|5|"l_extendedprice"|"float"|63358|"Dictionary"|"FixedSize2ByteAligned"|384558
"lineitem"|4|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|4|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|4|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
"lineitem"|4|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65703
"lineitem"|4|10|"l_shipdate"|"string"|2518|"Dictionary"|"FixedSize2ByteAligned"|231878
"lineitem"|4|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229718
"lineitem"|4|12|"l_receiptdate"|"string"|2530|"Dictionary"|"FixedSize2ByteAligned"|232358
"lineitem"|4|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65818
"lineitem"|4|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65903
"lineitem"|4|15|"l_comment"|"string"|63824|"Dictionary"|"FixedSize2ByteAligned"|4323709
"lineitem"|5|0|"l_orderkey"|"int"|16369|"Dictionary"|"FixedSize2ByteAligned"|196602
"lineitem"|5|1|"l_partkey"|"int"|64466|"Dictionary"|"FixedSize2ByteAligned"|388990
"lineitem"|5|2|"l_suppkey"|"int"|48037|"Dictionary"|"FixedSize2ByteAligned"|323274
"lineitem"|5|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65619
"lineitem"|5|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65791
"lineitem"|5|5|"l_extendedprice"|"float"|63409|"Dictionary"|"FixedSize2ByteAligned"|384762
"lineitem"|5|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65635
"lineitem"|5|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65627
"lineitem"|5|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65743
