table_name|column_name|data_type|nullable|distinct_values
"catalog_returns"|"cr_refunded_hdemo_sk"|"int"|1|7200
"catalog_returns"|"cr_refunded_addr_sk"|"int"|1|244083
"catalog_returns"|"cr_returning_customer_sk"|"int"|1|469839
"catalog_returns"|"cr_returning_cdemo_sk"|"int"|1|996821
"catalog_returns"|"cr_returning_hdemo_sk"|"int"|1|7200
"catalog_returns"|"cr_returning_addr_sk"|"int"|1|249122
"catalog_returns"|"cr_call_center_sk"|"int"|1|24
"catalog_returns"|"cr_catalog_page_sk"|"int"|1|6771
"catalog_returns"|"cr_ship_mode_sk"|"int"|1|20
"catalog_returns"|"cr_warehouse_sk"|"int"|1|10
"catalog_returns"|"cr_reason_sk"|"int"|1|45
"catalog_returns"|"cr_order_number"|"int"|0|944515
"catalog_returns"|"cr_return_quantity"|"int"|1|100
"catalog_returns"|"cr_return_amount"|"float"|1|291989
"catalog_returns"|"cr_return_tax"|"float"|1|61281
"catalog_returns"|"cr_return_amt_inc_tax"|"float"|1|392969
"catalog_returns"|"cr_fee"|"float"|1|9951
"catalog_returns"|"cr_return_ship_cost"|"float"|1|192245
"catalog_returns"|"cr_refunded_cash"|"float"|1|269395
"catalog_returns"|"cr_reversed_charge"|"float"|1|187810
"catalog_returns"|"cr_store_credit"|"float"|1|185993
"catalog_returns"|"cr_net_loss"|"float"|1|290512
"catalog_sales"|"cs_sold_date_sk"|"int"|1|1835
"catalog_sales"|"cs_sold_time_sk"|"int"|1|86316
"catalog_sales"|"cs_ship_date_sk"|"int"|1|1927
"catalog_sales"|"cs_bill_customer_sk"|"int"|1|479463
"catalog_sales"|"cs_bill_cdemo_sk"|"int"|1|1.08508e+06
"catalog_sales"|"cs_bill_hdemo_sk"|"int"|1|7200
"catalog_sales"|"cs_bill_addr_sk"|"int"|1|249616
"catalog_sales"|"cs_ship_customer_sk"|"int"|1|479577
"catalog_sales"|"cs_ship_cdemo_sk"|"int"|1|1.085e+06
"catalog_sales"|"cs_ship_hdemo_sk"|"int"|1|7200
"catalog_sales"|"cs_ship_addr_sk"|"int"|1|249568
"catalog_sales"|"cs_call_center_sk"|"int"|1|24
"catalog_sales"|"cs_catalog_page_sk"|"int"|1|6771
"catalog_sales"|"cs_ship_mode_sk"|"int"|1|20
"catalog_sales"|"cs_warehouse_sk"|"int"|1|10
"catalog_sales"|"cs_item_sk"|"int"|0|102000
"catalog_sales"|"cs_promo_sk"|"int"|1|500
"catalog_sales"|"cs_order_number"|"int"|0|1.6e+06
"catalog_sales"|"cs_quantity"|"int"|1|100
"catalog_sales"|"cs_wholesale_cost"|"float"|1|9901
"catalog_sales"|"cs_list_price"|"float"|1|29774
"catalog_sales"|"cs_sales_price"|"float"|1|28720
"catalog_sales"|"cs_ext_discount_amt"|"float"|1|772505
"catalog_sales"|"cs_ext_sales_price"|"float"|1|771920
"catalog_sales"|"cs_ext_wholesale_cost"|"float"|1|393169
"catalog_sales"|"cs_ext_list_price"|"float"|1|1.02873e+06
"catalog_sales"|"cs_ext_tax"|"float"|1|141325
"catalog_sales"|"cs_coupon_amt"|"float"|1|531244
"catalog_sales"|"cs_ext_ship_cost"|"float"|1|437127
"catalog_sales"|"cs_net_paid"|"float"|1|937181
"catalog_sales"|"cs_net_paid_inc_tax"|"float"|1|1.28907e+06
"catalog_sales"|"cs_net_paid_inc_ship"|"float"|1|1.26157e+06
"catalog_sales"|"cs_net_paid_inc_ship_tax"|"float"|1|1.70221e+06
"catalog_sales"|"cs_net_profit"|"float"|1|1.14568e+06
"customer"|"c_customer_sk"|"int"|0|500000
"customer"|"c_customer_id"|"string"|0|500000
"customer"|"c_current_cdemo_sk"|"int"|1|426807
"customer"|"c_current_hdemo_sk"|"int"|1|7200
"customer"|"c_current_addr_sk"|"int"|1|216323
"customer"|"c_first_shipto_date_sk"|"int"|1|3651
"customer"|"c_first_sales_date_sk"|"int"|1|3651
"customer"|"c_salutation"|"string"|1|6
"customer"|"c_first_name"|"string"|1|5097
"customer"|"c_last_name"|"string"|1|5000
"customer"|"c_preferred_cust_flag"|"string"|1|2
"customer"|"c_birth_day"|"int"|1|31
"customer"|"c_birth_month"|"int"|1|12
"customer"|"c_birth_year"|"int"|1|69
"customer"|"c_birth_country"|"string"|1|211
"customer"|"c_login"|"string"|1|1
"customer"|"c_email_address"|"string"|1|482454
"customer"|"c_last_review_date"|"int"|1|366
"customer_address"|"ca_address_sk"|"int"|0|250000
"customer_address"|"ca_address_id"|"string"|0|250000
"customer_address"|"ca_street_number"|"string"|1|1000
"customer_address"|"ca_street_name"|"string"|1|7985
"customer_address"|"ca_street_type"|"string"|1|20
"customer_address"|"ca_suite_number"|"string"|1|75
"customer_address"|"ca_city"|"string"|1|969
"customer_address"|"ca_county"|"string"|1|1846
"customer_address"|"ca_state"|"string"|1|51
"customer_address"|"ca_zip"|"string"|1|5438
"customer_address"|"ca_country"|"string"|1|1
"customer_address"|"ca_gmt_offset"|"float"|1|6
"customer_address"|"ca_location_type"|"string"|1|3
"customer_demographics"|"cd_demo_sk"|"int"|0|1.9208e+06
"customer_demographics"|"cd_gender"|"string"|1|2
"customer_demographics"|"cd_marital_status"|"string"|1|5
"customer_demographics"|"cd_education_status"|"string"|1|7
"customer_demographics"|"cd_purchase_estimate"|"int"|1|20
"customer_demographics"|"cd_credit_rating"|"string"|1|4
"customer_demographics"|"cd_dep_count"|"int"|1|7
"customer_demographics"|"cd_dep_employed_count"|"int"|1|7
"customer_demographics"|"cd_dep_college_count"|"int"|1|7
"date_dim"|"d_date_sk"|"int"|0|73049
"date_dim"|"d_date_id"|"string"|0|73049
"date_dim"|"d_date"|"string"|1|73049
"date_dim"|"d_month_seq"|"int"|1|2401
"date_dim"|"d_week_seq"|"int"|1|10436
"date_dim"|"d_quarter_seq"|"int"|1|801
"date_dim"|"d_year"|"int"|1|201
"date_dim"|"d_dow"|"int"|1|7
"date_dim"|"d_moy"|"int"|1|12
"date_dim"|"d_dom"|"int"|1|31
"date_dim"|"d_qoy"|"int"|1|4
"date_dim"|"d_fy_year"|"int"|1|201
"date_dim"|"d_fy_quarter_seq"|"int"|1|801
"date_dim"|"d_fy_week_seq"|"int"|1|10436
"date_dim"|"d_day_name"|"string"|1|7
"date_dim"|"d_quarter_name"|"string"|1|801
"date_dim"|"d_holiday"|"string"|1|2
"date_dim"|"d_weekend"|"string"|1|2
"date_dim"|"d_following_holiday"|"string"|1|2
"date_dim"|"d_first_dom"|"int"|1|2401
"date_dim"|"d_last_dom"|"int"|1|2401
"date_dim"|"d_same_day_ly"|"int"|1|73000
"date_dim"|"d_same_day_lq"|"int"|1|72698
"date_dim"|"d_current_day"|"string"|1|1
"date_dim"|"d_current_week"|"string"|1|1
"date_dim"|"d_current_month"|"string"|1|2
"date_dim"|"d_current_quarter"|"string"|1|2
"date_dim"|"d_current_year"|"string"|1|2
"household_demographics"|"hd_demo_sk"|"int"|0|7200
"household_demographics"|"hd_income_band_sk"|"int"|1|20
"household_demographics"|"hd_buy_potential"|"string"|1|6
"household_demographics"|"hd_dep_count"|"int"|1|10
"household_demographics"|"hd_vehicle_count"|"int"|1|6
"income_band"|"ib_income_band_sk"|"int"|0|20
"income_band"|"ib_lower_bound"|"int"|1|20
"income_band"|"ib_upper_bound"|"int"|1|20
"inventory"|"inv_date_sk"|"int"|0|261
"inventory"|"inv_item_sk"|"int"|0|102000
"inventory"|"inv_warehouse_sk"|"int"|0|10
"inventory"|"inv_quantity_on_hand"|"int"|1|1001
"item"|"i_item_sk"|"int"|0|102000
"item"|"i_item_id"|"string"|0|51000
"item"|"i_rec_start_date"|"string"|1|4
"item"|"i_rec_end_date"|"string"|1|3
"item"|"i_item_desc"|"string"|1|75309
"item"|"i_current_price"|"float"|1|7177
"item"|"i_wholesale_cost"|"float"|1|5098
"item"|"i_brand_id"|"int"|1|952
"item"|"i_brand"|"string"|1|712
"item"|"i_class_id"|"int"|1|16
"item"|"i_class"|"string"|1|99
"item"|"i_category_id"|"int"|1|10
"item"|"i_category"|"string"|1|10
"item"|"i_manufact_id"|"int"|1|1000
"item"|"i_manufact"|"string"|1|1000
"item"|"i_size"|"string"|1|7
"item"|"i_formulation"|"string"|1|76380
"item"|"i_color"|"string"|1|92
"item"|"i_units"|"string"|1|21
"item"|"i_container"|"string"|1|1
"item"|"i_manager_id"|"int"|1|100
"item"|"i_product_name"|"string"|1|101751
"promotion"|"p_promo_sk"|"int"|0|500
"promotion"|"p_promo_id"|"string"|0|500
"promotion"|"p_start_date_sk"|"int"|1|373
"promotion"|"p_end_date_sk"|"int"|1|365
"promotion"|"p_item_sk"|"int"|1|487
"promotion"|"p_cost"|"float"|1|1
"promotion"|"p_response_target"|"int"|1|1
"promotion"|"p_promo_name"|"string"|1|10
"promotion"|"p_channel_dmail"|"string"|1|2
"promotion"|"p_channel_email"|"string"|1|1
"promotion"|"p_channel_catalog"|"string"|1|1
"promotion"|"p_channel_tv"|"string"|1|1
"promotion"|"p_channel_radio"|"string"|1|1
"promotion"|"p_channel_press"|"string"|1|1
"promotion"|"p_channel_event"|"string"|1|1
"promotion"|"p_channel_demo"|"string"|1|1
"promotion"|"p_channel_details"|"string"|1|497
"promotion"|"p_purpose"|"string"|1|1
"promotion"|"p_discount_active"|"string"|1|1
"reason"|"r_reason_sk"|"int"|0|45
"reason"|"r_reason_id"|"string"|0|45
"reason"|"r_reason_desc"|"string"|1|44
"ship_mode"|"sm_ship_mode_sk"|"int"|0|20
"ship_mode"|"sm_ship_mode_id"|"string"|0|20
"ship_mode"|"sm_type"|"string"|1|6
"ship_mode"|"sm_code"|"string"|1|4
"ship_mode"|"sm_carrier"|"string"|1|20
"ship_mode"|"sm_contract"|"string"|1|20
"store"|"s_store_sk"|"int"|0|102
"store"|"s_store_id"|"string"|0|51
"store"|"s_rec_start_date"|"string"|1|4
"store"|"s_rec_end_date"|"string"|1|3
"store"|"s_closed_date_sk"|"int"|1|21
"store"|"s_store_name"|"string"|1|10
"store"|"s_number_employees"|"int"|1|51
"store"|"s_floor_space"|"int"|1|85
"store"|"s_hours"|"string"|1|3
"store"|"s_manager"|"string"|1|76
"store"|"s_market_id"|"int"|1|10
"store"|"s_geography_class"|"string"|1|1
"store"|"s_market_desc"|"string"|1|82
"store"|"s_market_manager"|"string"|1|73
"store"|"s_division_id"|"int"|1|1
"store"|"s_division_name"|"string"|1|1
"store"|"s_company_id"|"int"|1|1
"store"|"s_company_name"|"string"|1|1
"store"|"s_street_number"|"string"|1|75
"store"|"s_street_name"|"string"|1|85
"store"|"s_street_type"|"string"|1|20
"store"|"s_suite_number"|"string"|1|55
"store"|"s_city"|"string"|1|6
"store"|"s_county"|"string"|1|3
"store"|"s_state"|"string"|1|3
"store"|"s_zip"|"string"|1|12
"store"|"s_country"|"string"|1|1
"store"|"s_gmt_offset"|"float"|1|2
"store"|"s_tax_precentage"|"float"|1|12
"store_returns"|"sr_returned_date_sk"|"int"|1|2003
"store_returns"|"sr_return_time_sk"|"int"|1|32401
"store_returns"|"sr_item_sk"|"int"|0|102000
"store_returns"|"sr_customer_sk"|"int"|1|491487
"store_returns"|"sr_cdemo_sk"|"int"|1|1.46835e+06
"store_returns"|"sr_hdemo_sk"|"int"|1|7200
"store_returns"|"sr_addr_sk"|"int"|1|249994
"store_returns"|"sr_store_sk"|"int"|1|51
"store_returns"|"sr_reason_sk"|"int"|1|45
"store_returns"|"sr_ticket_number"|"int"|0|1.69626e+06
"store_returns"|"sr_return_quantity"|"int"|1|100
"store_returns"|"sr_return_amt"|"float"|1|311472
"store_returns"|"sr_return_tax"|"float"|1|58162
"store_returns"|"sr_return_amt_inc_tax"|"float"|1|445370
"store_returns"|"sr_fee"|"float"|1|9951
"store_returns"|"sr_return_ship_cost"|"float"|1|191978
"store_returns"|"sr_refunded_cash"|"float"|1|301687
"store_returns"|"sr_reversed_charge"|"float"|1|209499
"store_returns"|"sr_store_credit"|"float"|1|207203
"store_returns"|"sr_net_loss"|"float"|1|307945
"store_sales"|"ss_sold_date_sk"|"int"|1|1823
"store_sales"|"ss_sold_time_sk"|"int"|1|46800
"store_sales"|"ss_item_sk"|"int"|0|102000
"store_sales"|"ss_customer_sk"|"int"|1|495848
"store_sales"|"ss_cdemo_sk"|"int"|1|1.37112e+06
"store_sales"|"ss_hdemo_sk"|"int"|1|7200
"store_sales"|"ss_addr_sk"|"int"|1|249978
"store_sales"|"ss_store_sk"|"int"|1|51
"store_sales"|"ss_promo_sk"|"int"|1|500
"store_sales"|"ss_ticket_number"|"int"|0|2.4e+06
"store_sales"|"ss_quantity"|"int"|1|100
"store_sales"|"ss_wholesale_cost"|"float"|1|9901
"store_sales"|"ss_list_price"|"float"|1|19736
"store_sales"|"ss_sales_price"|"float"|1|19605
"store_sales"|"ss_ext_discount_amt"|"float"|1|556409
"store_sales"|"ss_ext_sales_price"|"float"|1|626800
"store_sales"|"ss_ext_wholesale_cost"|"float"|1|393169
"store_sales"|"ss_ext_list_price"|"float"|1|751167
"store_sales"|"ss_ext_tax"|"float"|1|114279
"store_sales"|"ss_coupon_amt"|"float"|1|556409
"store_sales"|"ss_net_paid"|"float"|1|827107
"store_sales"|"ss_net_paid_inc_tax"|"float"|1|1.15453e+06
"store_sales"|"ss_net_profit"|"float"|1|1.05625e+06
"time_dim"|"t_time_sk"|"int"|0|86400
"time_dim"|"t_time_id"|"string"|0|86400
"time_dim"|"t_time"|"int"|1|86400
"time_dim"|"t_hour"|"int"|1|24
"time_dim"|"t_minute"|"int"|1|60
"time_dim"|"t_second"|"int"|1|60
"time_dim"|"t_am_pm"|"string"|1|2
"time_dim"|"t_shift"|"string"|1|3
"time_dim"|"t_sub_shift"|"string"|1|4
"time_dim"|"t_meal_time"|"string"|1|3
"warehouse"|"w_warehouse_sk"|"int"|0|10
"warehouse"|"w_warehouse_id"|"string"|0|10
"warehouse"|"w_warehouse_name"|"string"|1|9
"warehouse"|"w_warehouse_sq_ft"|"int"|1|9
"warehouse"|"w_street_number"|"string"|1|9
"warehouse"|"w_street_name"|"string"|1|9
"warehouse"|"w_street_type"|"string"|1|8
"warehouse"|"w_suite_number"|"string"|1|9
"warehouse"|"w_city"|"string"|1|4
"warehouse"|"w_county"|"string"|1|2
"warehouse"|"w_state"|"string"|1|2
"warehouse"|"w_zip"|"string"|1|6
"warehouse"|"w_country"|"string"|1|1
"warehouse"|"w_gmt_offset"|"float"|1|1
"web_page"|"wp_web_page_sk"|"int"|0|200
"web_page"|"wp_web_page_id"|"string"|0|101
"web_page"|"wp_rec_start_date"|"string"|1|4
"web_page"|"wp_rec_end_date"|"string"|1|3
"web_page"|"wp_creation_date_sk"|"int"|1|18
"web_page"|"wp_access_date_sk"|"int"|1|81
"web_page"|"wp_autogen_flag"|"string"|1|2
"web_page"|"wp_customer_sk"|"int"|1|44
"web_page"|"wp_url"|"string"|1|1
"web_page"|"wp_type"|"string"|1|7
"web_page"|"wp_char_count"|"int"|1|152
"web_page"|"wp_link_count"|"int"|1|24
"web_page"|"wp_image_count"|"int"|1|7
"web_page"|"wp_max_ad_count"|"int"|1|5
"web_returns"|"wr_returned_date_sk"|"int"|1|2165
"web_returns"|"wr_returned_time_sk"|"int"|1|84995
"web_returns"|"wr_item_sk"|"int"|0|100858
"web_returns"|"wr_refunded_customer_sk"|"int"|1|373235
"web_returns"|"wr_refunded_cdemo_sk"|"int"|1|576183
"web_returns"|"wr_refunded_hdemo_sk"|"int"|1|7200
"web_returns"|"wr_refunded_addr_sk"|"int"|1|233868
"web_returns"|"wr_returning_customer_sk"|"int"|1|373225
"web_returns"|"wr_returning_cdemo_sk"|"int"|1|576254
"web_returns"|"wr_returning_hdemo_sk"|"int"|1|7200
"web_returns"|"wr_returning_addr_sk"|"int"|1|233881
"web_returns"|"wr_web_page_sk"|"int"|1|200
"web_returns"|"wr_reason_sk"|"int"|1|45
"web_returns"|"wr_order_number"|"int"|0|423639
"web_returns"|"wr_return_quantity"|"int"|1|100
"web_returns"|"wr_return_amt"|"float"|1|209364
"web_returns"|"wr_return_tax"|"float"|1|48667
"web_returns"|"wr_return_amt_inc_tax"|"float"|1|270193
"web_returns"|"wr_fee"|"float"|1|9951
"web_returns"|"wr_return_ship_cost"|"float"|1|144753
"web_returns"|"wr_refunded_cash"|"float"|1|189369
"web_returns"|"wr_reversed_charge"|"float"|1|133533
"web_returns"|"wr_account_credit"|"float"|1|132060
"web_returns"|"wr_net_loss"|"float"|1|212524
"web_sales"|"ws_sold_date_sk"|"int"|1|1823
"web_sales"|"ws_sold_time_sk"|"int"|1|84505
"web_sales"|"ws_ship_date_sk"|"int"|1|1946
"web_sales"|"ws_item_sk"|"int"|0|102000
"web_sales"|"ws_bill_customer_sk"|"int"|1|349865
"web_sales"|"ws_bill_cdemo_sk"|"int"|1|515689
"web_sales"|"ws_bill_hdemo_sk"|"int"|1|7200
"web_sales"|"ws_bill_addr_sk"|"int"|1|227218
"web_sales"|"ws_ship_customer_sk"|"int"|1|349680
"web_sales"|"ws_ship_cdemo_sk"|"int"|1|515413
"web_sales"|"ws_ship_hdemo_sk"|"int"|1|7200
"web_sales"|"ws_ship_addr_sk"|"int"|1|227206
"web_sales"|"ws_web_page_sk"|"int"|1|200
"web_sales"|"ws_web_site_sk"|"int"|1|42
"web_sales"|"ws_ship_mode_sk"|"int"|1|20
"web_sales"|"ws_warehouse_sk"|"int"|1|10
"web_sales"|"ws_promo_sk"|"int"|1|500
"web_sales"|"ws_order_number"|"int"|0|600000
"web_sales"|"ws_quantity"|"int"|1|100
"web_sales"|"ws_wholesale_cost"|"float"|1|9901
"web_sales"|"ws_list_price"|"float"|1|29764
"web_sales"|"ws_sales_price"|"float"|1|28182
"web_sales"|"ws_ext_discount_amt"|"float"|1|667481
"web_sales"|"ws_ext_sales_price"|"float"|1|667179
"web_sales"|"ws_ext_wholesale_cost"|"float"|1|393029
"web_sales"|"ws_ext_list_price"|"float"|1|930597
"web_sales"|"ws_ext_tax"|"float"|1|124687
"web_sales"|"ws_coupon_amt"|"float"|1|392091
"web_sales"|"ws_ext_ship_cost"|"float"|1|391035
"web_sales"|"ws_net_paid"|"float"|1|776728
"web_sales"|"ws_net_paid_inc_tax"|"float"|1|1.05128e+06
"web_sales"|"ws_net_paid_inc_ship"|"float"|1|1.03386e+06
"web_sales"|"ws_net_paid_inc_ship_tax"|"float"|1|1.38686e+06
"web_sales"|"ws_net_profit"|"float"|1|942406
"web_site"|"web_site_sk"|"int"|0|42
"web_site"|"web_site_id"|"string"|0|21
"web_site"|"web_rec_start_date"|"string"|1|4
"web_site"|"web_rec_end_date"|"string"|1|3
"web_site"|"web_name"|"string"|1|7
"web_site"|"web_open_date_sk"|"int"|1|21
"web_site"|"web_close_date_sk"|"int"|1|14
"web_site"|"web_class"|"string"|1|1
"web_site"|"web_manager"|"string"|1|30
"web_site"|"web_mkt_id"|"int"|1|6
"web_site"|"web_mkt_class"|"string"|1|31
"web_site"|"web_mkt_desc"|"string"|1|30
"web_site"|"web_market_manager"|"string"|1|35
"web_site"|"web_company_id"|"int"|1|6
"web_site"|"web_company_name"|"string"|1|6
"web_site"|"web_street_number"|"string"|1|25
"web_site"|"web_street_name"|"string"|1|42
"web_site"|"web_street_type"|"string"|1|19
"web_site"|"web_suite_number"|"string"|1|32
"web_site"|"web_city"|"string"|1|5
"web_site"|"web_county"|"string"|1|3
"web_site"|"web_state"|"string"|1|3
"web_site"|"web_zip"|"string"|1|10
"web_site"|"web_country"|"string"|1|1
"web_site"|"web_gmt_offset"|"float"|1|2
"web_site"|"web_tax_percentage"|"float"|1|12
